time_start,time_end,speakerId,convId,word,langId,posTag,word_length,concretenessRating,position_of_word,isCognate,subtlex_freq_per_million,ipa_word,length_in_phonemes_ipa,uttId
12,2194,NAT,zeledon7,that,eng,PRON,4,1.54,1,0,14111.31373,ðæt,3,0
12,2194,NAT,zeledon7,'s,eng,VERB,1,-1.0,2,0,-1.0,z,1,0
12,2194,NAT,zeledon7,your,eng,DET,4,2.37,3,0,6445.392157,jɔɹ,3,0
12,2194,NAT,zeledon7,mom,eng,NOUN,3,4.4,4,0,430.3921569,mɑm,3,0
12,2194,NAT,zeledon7,'s,eng,PART,1,-1.0,5,0,-1.0,z,1,0
12,2194,NAT,zeledon7,opinion,eng,NOUN,7,1.93,6,1,42.0,əpɪnjən,7,0
2181,2645,NAT,zeledon7,and,eng,CONJ,3,1.52,1,0,13387.84314,ænd,3,1
2181,2645,NAT,zeledon7,your,eng,DET,4,2.37,2,0,6445.392157,jɔɹ,3,1
2181,2645,NAT,zeledon7,dad,eng,NOUN,3,4.29,3,0,507.254902,dæd,3,1
2181,2645,NAT,zeledon7,'s,eng,PART,1,-1.0,4,0,-1.0,z,1,1
2181,2645,NAT,zeledon7,opinon,eng,NOUN,6,-1.0,5,0,-1.0,owpənən,7,1
2657,4677,NAT,zeledon7,and,eng,CONJ,3,1.52,1,0,13387.84314,ænd,3,2
2657,4677,NAT,zeledon7,i,eng,PRON,1,-1.0,2,0,39971.15686,aj,2,2
2657,4677,NAT,zeledon7,'m,eng,VERB,1,-1.0,3,0,-1.0,m,1,2
2657,4677,NAT,zeledon7,my,eng,DET,2,2.42,5,1,6762.72549,maj,3,2
2657,4677,NAT,zeledon7,my,eng,DET,2,2.42,7,1,6762.72549,maj,3,2
2657,4677,NAT,zeledon7,my,eng,DET,2,2.42,9,1,6762.72549,maj,3,2
2657,4677,NAT,zeledon7,parents,eng,NOUN,7,-1.0,10,0,140.7254902,pɛɹənts,7,2
2657,4677,NAT,zeledon7,'s,eng,PART,1,-1.0,11,0,-1.0,z,1,2
2657,4677,NAT,zeledon7,opinion,eng,NOUN,7,1.93,12,1,42.0,əpɪnjən,7,2
4683,6366,NAT,zeledon7,it,eng,PRON,2,2.81,1,0,18896.31373,ɪt,2,3
4683,6366,NAT,zeledon7,changes,eng,VERB,7,-1.0,2,0,29.03921569,t͡ʃejnd͡ʒəz,11,3
7457,9588,NAT,zeledon7,do,eng,AUX,2,2.46,1,0,6135.588235,du,2,4
7457,9588,NAT,zeledon7,n't,eng,PART,2,-1.0,2,0,-1.0,nt,2,4
7457,9588,NAT,zeledon7,you,eng,PRON,3,4.11,3,0,41857.11765,ju,2,4
7457,9588,NAT,zeledon7,think,eng,VERB,5,2.41,4,0,2691.392157,θɪŋk,4,4
11238,13281,JAS,zeledon7,criticones,spa,ADJ,10,-1.0,1,0,0.120192308,kɾitikones,10,5
13293,15150,NAT,zeledon7,yours,eng,PRON,5,2.14,1,0,204.7254902,jʊɹz,4,6
13293,15150,NAT,zeledon7,not,eng,PART,3,2.08,2,1,5424.960784,nɑt,3,6
13293,15150,NAT,zeledon7,mine,eng,PRON,4,3.56,3,1,250.9803922,majn,4,6
15117,16865,NAT,zeledon7,well,eng,INTJ,4,3.33,1,0,2990.647059,wɛl,3,7
15117,16865,NAT,zeledon7,my,eng,DET,2,2.42,2,1,6762.72549,maj,3,7
15117,16865,NAT,zeledon7,dad,eng,NOUN,3,4.29,3,0,507.254902,dæd,3,7
15117,16865,NAT,zeledon7,yeah,shared_en,INTJ,4,1.89,4,0,2985.529412,jæ,2,7
15117,16865,NAT,zeledon7,big,eng,ADJ,3,3.66,5,0,682.8235294,bɪɡ,3,7
15117,16865,NAT,zeledon7,time,eng,NOUN,4,3.07,6,0,1958.627451,tajm,4,7
18020,19591,JAS,zeledon7,imagina,spa,VERB,7,-1.0,1,0,17.8125,imaxina,7,8
18020,19591,JAS,zeledon7,te,spa,PRON,2,-1.0,2,1,8240.192308,te,2,8
18020,19591,JAS,zeledon7,tu,spa,DET,2,-1.0,3,0,4002.692308,tu,2,8
18020,19591,JAS,zeledon7,papa,shared_es,NOUN,4,5.4,4,0,27.5,papa,4,8
18020,19591,JAS,zeledon7,tu,spa,DET,2,-1.0,6,0,4002.692308,tu,2,8
18020,19591,JAS,zeledon7,mama,shared_es,NOUN,4,-1.0,7,0,786.9951923,mama,4,8
19614,21936,JAS,zeledon7,oye,spa,VERB,3,-1.0,1,0,723.1009615,oie,3,9
19614,21936,JAS,zeledon7,como,spa,ADV,4,-1.0,2,0,3595.841346,komo,4,9
19614,21936,JAS,zeledon7,trabajar,spa,VERB,8,-1.0,4,0,236.9471154,tɾabaxaɾ,8,9
19614,21936,JAS,zeledon7,ahi,spa,ADV,3,-1.0,5,0,1027.908654,aʝ,2,9
22034,24113,NAT,zeledon7,no,spa,INTJ,2,-1.0,1,1,30664.78365,no,2,10
22034,24113,NAT,zeledon7,la,spa,DET,2,-1.0,2,0,21060.21635,la,2,10
22034,24113,NAT,zeledon7,verdad,spa,NOUN,6,-1.0,3,1,1302.956731,beɾdad,6,10
22034,24113,NAT,zeledon7,es,spa,VERB,2,-1.0,4,0,16779.42308,es,2,10
22034,24113,NAT,zeledon7,que,spa,SCONJ,3,-1.0,5,0,33771.92308,ke,2,10
22034,24113,NAT,zeledon7,no,spa,INTJ,2,-1.0,6,1,30664.78365,no,2,10
24112,25918,NAT,zeledon7,no,spa,INTJ,2,-1.0,1,1,30664.78365,no,2,11
24112,25918,NAT,zeledon7,no,spa,ADV,2,-1.0,3,1,30664.78365,no,2,11
24112,25918,NAT,zeledon7,tiene,spa,VERB,5,-1.0,4,0,1907.740385,tjene,5,11
25918,28718,JAS,zeledon7,no,spa,INTJ,2,-1.0,1,1,30664.78365,no,2,12
27702,30024,NAT,zeledon7,o,spa,CONJ,1,-1.0,1,1,2009.014423,o,1,13
27702,30024,NAT,zeledon7,te,spa,PRON,2,-1.0,2,1,8240.192308,te,2,13
27702,30024,NAT,zeledon7,pones,spa,VERB,5,-1.0,3,0,41.17788462,pones,5,13
27702,30024,NAT,zeledon7,a,spa,ADP,1,-1.0,4,0,23214.78365,a,1,13
27702,30024,NAT,zeledon7,trabajar,spa,VERB,8,-1.0,5,0,236.9471154,tɾabaxaɾ,8,13
30029,31428,JAS,zeledon7,como,spa,ADV,4,-1.0,1,0,3595.841346,komo,4,14
30029,31428,JAS,zeledon7,me,spa,PRON,2,-1.0,2,0,9838.629808,me,2,14
30029,31428,JAS,zeledon7,voy,spa,AUX,3,-1.0,3,0,1369.975962,boi,3,14
30029,31428,JAS,zeledon7,a,spa,ADP,1,-1.0,4,0,23214.78365,a,1,14
30029,31428,JAS,zeledon7,poner,spa,VERB,5,-1.0,5,0,131.4903846,poneɾ,5,14
30029,31428,JAS,zeledon7,a,spa,ADP,1,-1.0,6,0,23214.78365,a,1,14
30029,31428,JAS,zeledon7,trabajar,spa,VERB,8,-1.0,7,0,236.9471154,tɾabaxaɾ,8,14
31386,33684,NAT,zeledon7,en,spa,ADP,2,-1.0,1,1,15578.00481,en,2,15
31386,33684,NAT,zeledon7,no,spa,INTJ,2,-1.0,2,1,30664.78365,no,2,15
31386,33684,NAT,zeledon7,a,spa,ADP,1,-1.0,4,0,23214.78365,a,1,15
31386,33684,NAT,zeledon7,trabajar,spa,VERB,8,-1.0,5,0,236.9471154,tɾabaxaɾ,8,15
31386,33684,NAT,zeledon7,en,spa,ADP,2,-1.0,6,1,15578.00481,en,2,15
31386,33684,NAT,zeledon7,la,spa,DET,2,-1.0,7,0,21060.21635,la,2,15
31386,33684,NAT,zeledon7,clinica,spa,NOUN,7,-1.0,8,1,28.41346154,klinika,7,15
33696,34439,NAT,zeledon7,mmhm,shared_other,INTJ,4,-1.0,1,0,-1.0,mm,2,16
36022,37345,JAS,zeledon7,tu,spa,DET,2,-1.0,1,0,4002.692308,tu,2,17
36022,37345,JAS,zeledon7,papa,shared_es,NOUN,4,5.4,2,0,27.5,papa,4,17
36022,37345,JAS,zeledon7,el,spa,PRON,2,-1.0,3,0,17044.63942,el,2,17
36022,37345,JAS,zeledon7,ni,spa,CONJ,2,-1.0,4,0,969.2548077,ni,2,17
36022,37345,JAS,zeledon7,loco,spa,ADJ,4,3.3,5,0,236.9230769,loko,4,17
37351,38228,NAT,zeledon7,por,spa,ADP,3,-1.0,1,1,10498.96635,poɾ,3,18
37351,38228,NAT,zeledon7,que,spa,PRON,3,-1.0,2,0,33771.92308,ke,2,18
38229,38949,JAS,zeledon7,ven,spa,VERB,3,-1.0,1,0,477.8365385,ben,3,19
38229,38949,JAS,zeledon7,pues,spa,SCONJ,4,-1.0,2,0,339.6634615,pwes,4,19
38947,40915,JAS,zeledon7,vamos,spa,AUX,5,-1.0,1,0,2585.360577,bamos,5,20
38947,40915,JAS,zeledon7,a,spa,ADP,1,-1.0,2,0,23214.78365,a,1,20
38947,40915,JAS,zeledon7,ser,spa,VERB,3,-1.0,3,0,1860.865385,seɾ,3,20
38947,40915,JAS,zeledon7,juntos,spa,ADJ,6,-1.0,4,0,296.8269231,xuntos,6,20
38947,40915,JAS,zeledon7,twenty,eng,NUM,6,3.67,5,0,27.01960784,twɛnti,6,20
38947,40915,JAS,zeledon7,four,eng,NUM,4,3.37,6,0,255.7843137,fɔɹ,3,20
38947,40915,JAS,zeledon7,seven,eng,NUM,5,3.72,7,0,104.4509804,sɛvən,5,20
40805,42645,JAS,zeledon7,a,spa,ADP,1,-1.0,1,0,23214.78365,a,1,21
40805,42645,JAS,zeledon7,tu,spa,DET,2,-1.0,2,0,4002.692308,tu,2,21
