time_start,time_end,speakerId,convId,word,langId,posTag,word_length,concretenessRating,position_of_word,isCognate,subtlex_freq_per_million,ipa_word,length_in_phonemes_ipa,uttId
12,6548,ARI,zeledon13,so,eng,SCONJ,2,1.42,1,0,4244.156863,sow,3,0
12,6548,ARI,zeledon13,the,eng,DET,3,1.43,2,0,29449.17647,ðə,2,0
12,6548,ARI,zeledon13,goat,eng,NOUN,4,5.0,3,0,10.52941176,ɡowt,4,0
12,6548,ARI,zeledon13,escaped,eng,VERB,7,-1.0,4,0,19.43137255,ɪskejpt,7,0
12,6548,ARI,zeledon13,through,eng,ADP,7,2.9,5,0,549.5294118,θɹu,3,0
12,6548,ARI,zeledon13,a,eng,DET,1,1.46,6,0,20415.27451,ə,1,0
12,6548,ARI,zeledon13,a,eng,DET,1,1.46,8,0,20415.27451,ə,1,0
12,6548,ARI,zeledon13,bigger,eng,ADJ,6,3.53,9,0,54.21568627,bɪɡɹ̩,5,0
12,6548,ARI,zeledon13,hole,eng,NOUN,4,4.81,10,0,58.21568627,howl,4,0
12,6548,ARI,zeledon13,in,eng,ADP,2,3.0,11,1,9773.411765,ɪn,2,0
12,6548,ARI,zeledon13,my,eng,DET,2,2.42,12,1,6762.72549,maj,3,0
12,6548,ARI,zeledon13,in,eng,ADP,2,3.0,14,1,9773.411765,ɪn,2,0
12,6548,ARI,zeledon13,my,eng,DET,2,2.42,15,1,6762.72549,maj,3,0
12,6548,ARI,zeledon13,fence,eng,NOUN,5,4.82,16,0,16.05882353,fɛns,4,0
12,6548,ARI,zeledon13,right,eng,ADJ,5,3.47,17,0,4008.392157,ɹajt,4,0
6512,13095,ARI,zeledon13,and,eng,CONJ,3,1.52,1,0,13387.84314,ænd,3,1
6512,13095,ARI,zeledon13,mind,eng,VERB,4,2.5,2,1,484.6078431,majnd,5,1
6512,13095,ARI,zeledon13,you,eng,PRON,3,4.11,3,0,41857.11765,ju,2,1
6512,13095,ARI,zeledon13,my,eng,DET,2,2.42,4,1,6762.72549,maj,3,1
6512,13095,ARI,zeledon13,grandfather,eng,NOUN,11,4.86,5,0,24.33333333,ɡɹændfɑðɹ̩,10,1
6512,13095,ARI,zeledon13,used,eng,VERB,4,2.64,6,1,344.1372549,juzd,4,1
6512,13095,ARI,zeledon13,to,eng,PART,2,1.55,7,0,22677.84314,tə,2,1
6512,13095,ARI,zeledon13,walk,eng,VERB,4,4.07,8,0,215.8627451,wɔk,3,1
6512,13095,ARI,zeledon13,that,eng,DET,4,1.54,9,0,14111.31373,ðæt,3,1
6512,13095,ARI,zeledon13,goat,eng,NOUN,4,5.0,10,0,10.52941176,ɡowt,4,1
6512,13095,ARI,zeledon13,every,eng,DET,5,2.28,11,0,549.1568627,ɛvɹ̩i,5,1
6512,13095,ARI,zeledon13,morning,eng,NOUN,7,3.44,12,0,439.0,mɔɹnɪŋ,6,1
6512,13095,ARI,zeledon13,around,eng,ADP,6,1.96,13,0,736.7254902,ɹ̩awnd,6,1
6512,13095,ARI,zeledon13,the,eng,DET,3,1.43,14,0,29449.17647,ðə,2,1
6512,13095,ARI,zeledon13,neighborhood,eng,NOUN,12,4.75,15,0,36.68627451,nejbɹ̩hʊd,9,1
6512,13095,ARI,zeledon13,like,eng,ADV,4,1.89,16,0,3998.960784,lajk,4,1
6512,13095,ARI,zeledon13,like,eng,SCONJ,4,1.89,18,0,3998.960784,lajk,4,1
6512,13095,ARI,zeledon13,if,eng,SCONJ,2,1.19,19,0,3541.372549,ɪf,2,1
6512,13095,ARI,zeledon13,it,eng,PRON,2,2.81,20,0,18896.31373,ɪt,2,1
6512,13095,ARI,zeledon13,was,eng,VERB,3,1.69,21,0,5654.72549,wɑz,3,1
6512,13095,ARI,zeledon13,like,eng,SCONJ,4,1.89,23,0,3998.960784,lajk,4,1
6512,13095,ARI,zeledon13,if,eng,SCONJ,2,1.19,24,0,3541.372549,ɪf,2,1
6512,13095,ARI,zeledon13,it,eng,PRON,2,2.81,25,0,18896.31373,ɪt,2,1
6512,13095,ARI,zeledon13,was,eng,VERB,3,1.69,26,0,5654.72549,wɑz,3,1
6512,13095,ARI,zeledon13,a,eng,DET,1,1.46,27,0,20415.27451,ə,1,1
6512,13095,ARI,zeledon13,a,eng,DET,1,1.46,29,0,20415.27451,ə,1,1
6512,13095,ARI,zeledon13,dog,eng,NOUN,3,4.85,30,0,192.8431373,dɔɡ,3,1
13135,13936,AVE,zeledon13,ah,shared_other,INTJ,2,-1.0,1,0,206.5686275,ɑ,1,2
