time_start,time_end,speakerId,convId,word,langId,posTag,word_length,concretenessRating,position_of_word,isCognate,subtlex_freq_per_million,ipa_word,length_in_phonemes_ipa,uttId
6,958,MAT,zeledon2,so,eng,INTJ,2,1.42,1,0,4244.156863,sow,3,0
6,958,MAT,zeledon2,where,eng,ADV,5,1.66,2,0,1830.215686,wɛɹ,3,0
6,958,MAT,zeledon2,do,eng,AUX,2,2.46,3,0,6135.588235,du,2,0
6,958,MAT,zeledon2,you,eng,PRON,3,4.11,4,0,41857.11765,ju,2,0
6,958,MAT,zeledon2,work,eng,VERB,4,3.48,5,0,798.0196078,wɹ̩k,4,0
64,6822,REB,zeledon2,i,eng,PRON,1,-1.0,2,0,39971.15686,aj,2,1
64,6822,REB,zeledon2,work,eng,VERB,4,3.48,3,0,798.0196078,wɹ̩k,4,1
64,6822,REB,zeledon2,well,eng,ADV,4,3.33,4,0,2990.647059,wɛl,3,1
64,6822,REB,zeledon2,i,eng,PRON,1,-1.0,5,0,39971.15686,aj,2,1
64,6822,REB,zeledon2,'m,eng,VERB,1,-1.0,6,0,-1.0,m,1,1
64,6822,REB,zeledon2,currently,eng,ADV,9,2.14,7,0,6.882352941,kɹ̩əntli,8,1
64,6822,REB,zeledon2,employed,eng,VERB,8,2.8,8,0,4.098039216,ɛmplojd,7,1
64,6822,REB,zeledon2,by,eng,ADP,2,1.55,9,0,1340.470588,baj,3,1
6793,7861,REB,zeledon2,i,eng,PRON,1,-1.0,1,0,39971.15686,aj,2,2
6793,7861,REB,zeledon2,have,eng,VERB,4,2.18,2,0,6161.411765,hæv,3,2
6793,7861,REB,zeledon2,my,eng,DET,2,2.42,3,1,6762.72549,maj,3,2
6793,7861,REB,zeledon2,broker,eng,NOUN,6,4.03,4,0,3.62745098,bɹowkɹ̩,7,2
7840,9303,REB,zeledon2,he,eng,PRON,2,3.93,1,0,7637.196078,hi,2,3
7840,9303,REB,zeledon2,'s,eng,VERB,1,-1.0,2,0,-1.0,z,1,3
7840,9303,REB,zeledon2,a,eng,DET,1,1.46,3,0,20415.27451,ə,1,3
7840,9303,REB,zeledon2,real,eng,ADJ,4,2.5,4,1,442.8039216,ɹil,3,3
7840,9303,REB,zeledon2,estate,eng,NOUN,6,4.11,5,0,21.09803922,ɪstejt,6,3
7840,9303,REB,zeledon2,broker,eng,NOUN,6,4.03,6,0,3.62745098,bɹowkɹ̩,7,3
9279,11015,REB,zeledon2,my,eng,DET,2,2.42,1,1,6762.72549,maj,3,4
9279,11015,REB,zeledon2,attorney,eng,NOUN,8,4.52,2,0,40.39215686,ətɹ̩ni,6,4
9279,11015,REB,zeledon2,he,eng,PRON,2,3.93,3,0,7637.196078,hi,2,4
9279,11015,REB,zeledon2,'s,eng,VERB,1,-1.0,4,0,-1.0,z,1,4
9279,11015,REB,zeledon2,a,eng,DET,1,1.46,5,0,20415.27451,ə,1,4
9279,11015,REB,zeledon2,real,eng,ADJ,4,2.5,6,1,442.8039216,ɹil,3,4
9279,11015,REB,zeledon2,estate,eng,NOUN,6,4.11,7,0,21.09803922,ɪstejt,6,4
9279,11015,REB,zeledon2,attorney,eng,NOUN,8,4.52,8,0,40.39215686,ətɹ̩ni,6,4
9279,11015,MAT,zeledon2,mmhm,shared_other,INTJ,4,-1.0,1,0,-1.0,mm,2,5
11000,12539,REB,zeledon2,i,eng,PRON,1,-1.0,1,0,39971.15686,aj,2,6
11000,12539,REB,zeledon2,work,eng,VERB,4,3.48,2,0,798.0196078,wɹ̩k,4,6
11000,12539,REB,zeledon2,for,eng,ADP,3,1.63,3,0,6895.098039,fɔɹ,3,6
11000,12539,REB,zeledon2,a,eng,DET,1,1.46,4,0,20415.27451,ə,1,6
11000,12539,REB,zeledon2,title,eng,NOUN,5,3.32,5,1,18.56862745,tajtəl,6,6
11000,12539,REB,zeledon2,company,eng,NOUN,7,4.11,6,1,147.1960784,kʌmpəni,7,6
12514,15577,REB,zeledon2,i,eng,PRON,1,-1.0,1,0,39971.15686,aj,2,7
12514,15577,REB,zeledon2,work,eng,VERB,4,3.48,2,0,798.0196078,wɹ̩k,4,7
12514,15577,REB,zeledon2,because,eng,SCONJ,7,1.22,3,0,1071.019608,bɪkɔz,5,7
12514,15577,REB,zeledon2,um,shared_other,INTJ,2,-1.0,4,0,219.5490196,ʌm,2,7
15542,18038,REB,zeledon2,my,eng,DET,2,2.42,1,1,6762.72549,maj,3,8
15542,18038,REB,zeledon2,attorney,eng,NOUN,8,4.52,2,0,40.39215686,ətɹ̩ni,6,8
15542,18038,REB,zeledon2,consolidated,eng,VERB,12,2.54,3,0,0.705882353,kənsɑlədejtəd,13,8
15542,18038,REB,zeledon2,with,eng,ADP,4,2.0,4,0,5048.333333,wɪð,3,8
15542,18038,REB,zeledon2,the,eng,DET,3,1.43,5,0,29449.17647,ðə,2,8
15542,18038,REB,zeledon2,broker,eng,NOUN,6,4.03,6,0,3.62745098,bɹowkɹ̩,7,8
18032,19182,REB,zeledon2,he,eng,PRON,2,3.93,1,0,7637.196078,hi,2,9
18032,19182,REB,zeledon2,owns,eng,VERB,4,-1.0,2,0,19.1372549,ownz,4,9
18032,19182,REB,zeledon2,both,eng,DET,4,2.97,3,0,295.3333333,bowθ,4,9
18032,19182,REB,zeledon2,businesses,eng,NOUN,10,-1.0,4,0,3.039215686,bɪznəsəz,8,9
19145,22042,REB,zeledon2,but,eng,CONJ,3,2.04,1,0,4417.470588,bʌt,3,10
19145,22042,REB,zeledon2,like,eng,ADP,4,1.89,2,0,3998.960784,lajk,4,10
19145,22042,REB,zeledon2,his,eng,DET,3,3.14,3,0,2124.784314,hɪz,3,10
19145,22042,REB,zeledon2,business,eng,NOUN,8,3.28,4,0,321.0,bɪznəs,6,10
19145,22042,REB,zeledon2,partner,eng,NOUN,7,3.53,5,0,75.21568627,pɑɹtnɹ̩,7,10
19145,22042,REB,zeledon2,he,eng,PRON,2,3.93,6,0,7637.196078,hi,2,10
19145,22042,REB,zeledon2,'s,eng,VERB,1,-1.0,7,0,-1.0,z,1,10
19145,22042,REB,zeledon2,the,eng,DET,3,1.43,8,0,29449.17647,ðə,2,10
19145,22042,REB,zeledon2,broker,eng,NOUN,6,4.03,9,0,3.62745098,bɹowkɹ̩,7,10
21996,25311,REB,zeledon2,and,eng,CONJ,3,1.52,1,0,13387.84314,ænd,3,11
21996,25311,REB,zeledon2,his,eng,DET,3,3.14,2,0,2124.784314,hɪz,3,11
21996,25311,REB,zeledon2,business,eng,NOUN,8,3.28,3,0,321.0,bɪznəs,6,11
21996,25311,REB,zeledon2,has,eng,VERB,3,-1.0,4,0,1133.921569,hæz,3,11
21996,25311,REB,zeledon2,been,eng,VERB,4,1.92,5,0,1736.72549,bɪn,3,11
21996,25311,REB,zeledon2,so,eng,ADV,2,1.42,6,0,4244.156863,sow,3,11
21996,25311,REB,zeledon2,bad,eng,ADJ,3,1.68,7,0,545.1764706,bæd,3,11
21996,25311,REB,zeledon2,they,eng,PRON,4,2.93,8,0,4102.941176,ðej,3,11
21996,25311,REB,zeledon2,consolidated,eng,VERB,12,2.54,9,0,0.705882353,kənsɑlədejtəd,13,11
25276,28970,REB,zeledon2,so,eng,SCONJ,2,1.42,1,0,4244.156863,sow,3,12
25276,28970,REB,zeledon2,now,eng,ADV,3,1.48,2,0,3202.607843,naw,3,12
25276,28970,REB,zeledon2,i,eng,PRON,1,-1.0,3,0,39971.15686,aj,2,12
25276,28970,REB,zeledon2,work,eng,VERB,4,3.48,4,0,798.0196078,wɹ̩k,4,12
25276,28970,REB,zeledon2,for,eng,ADP,3,1.63,6,0,6895.098039,fɔɹ,3,12
25276,28970,REB,zeledon2,both,eng,DET,4,2.97,7,0,295.3333333,bowθ,4,12
25276,28970,REB,zeledon2,of,eng,ADP,2,1.67,8,0,11577.23529,ʌv,2,12
25276,28970,REB,zeledon2,them,eng,PRON,4,3.04,9,0,1778.823529,ðɛm,3,12
25276,28970,REB,zeledon2,together,eng,ADV,8,2.74,10,0,383.3921569,təɡɛðɹ̩,7,12
25276,28970,REB,zeledon2,simultaneously,eng,ADV,14,2.47,11,0,2.333333333,sajməltejniəsli,15,12
26299,27530,MAT,zeledon2,oh,shared_other,INTJ,2,1.48,1,0,3289.823529,ow,2,13
26299,27530,MAT,zeledon2,i,eng,PRON,1,-1.0,2,0,39971.15686,aj,2,13
26299,27530,MAT,zeledon2,see,eng,VERB,3,3.21,3,0,2556.72549,si,2,13
28964,34983,MAT,zeledon2,mmhm,shared_other,INTJ,4,-1.0,1,0,-1.0,mm,2,14
28964,34983,MAT,zeledon2,oh,shared_other,INTJ,2,1.48,2,0,3289.823529,ow,2,14
28964,34983,MAT,zeledon2,ok,shared_other,INTJ,2,2.11,3,0,508.3921569,owkej,5,14
28964,35030,REB,zeledon2,they,eng,PRON,4,2.93,1,0,4102.941176,ðej,3,15
28964,35030,REB,zeledon2,just,eng,ADV,4,1.52,2,1,4749.137255,d͡ʒʌst,6,15
28964,35030,REB,zeledon2,pay,eng,VERB,3,3.54,3,0,254.6078431,pej,3,15
28964,35030,REB,zeledon2,me,eng,PRON,2,4.33,4,0,9241.941176,mi,2,15
28964,35030,REB,zeledon2,you,eng,PRON,3,4.11,5,0,41857.11765,ju,2,15
28964,35030,REB,zeledon2,know,eng,VERB,4,1.68,6,0,5721.176471,now,3,15
28964,35030,REB,zeledon2,four,eng,NUM,4,3.37,7,0,255.7843137,fɔɹ,3,15
28964,35030,REB,zeledon2,hours,eng,NOUN,5,-1.0,8,0,214.8823529,awɹ̩z,5,15
28964,35030,REB,zeledon2,one,eng,PRON,3,3.97,9,1,3072.235294,wʌn,3,15
28964,35030,REB,zeledon2,pays,eng,VERB,4,-1.0,10,0,14.01960784,pejz,4,15
28964,35030,REB,zeledon2,me,eng,PRON,2,4.33,11,0,9241.941176,mi,2,15
28964,35030,REB,zeledon2,the,eng,DET,3,1.43,12,0,29449.17647,ðə,2,15
28964,35030,REB,zeledon2,other,eng,DET,5,2.04,13,1,735.3921569,ʌðɹ̩,4,15
28964,35030,REB,zeledon2,one,eng,NOUN,3,3.97,14,1,3072.235294,wʌn,3,15
28964,35030,REB,zeledon2,pays,eng,VERB,4,-1.0,15,0,14.01960784,pejz,4,15
