time_start,time_end,speakerId,convId,word,langId,posTag,word_length,concretenessRating,position_of_word,isCognate,subtlex_freq_per_million,ipa_word,length_in_phonemes_ipa,uttId
0,3732,ANT,zeledon11,um,shared_other,INTJ,2,-1.0,1,0,219.5490196,ʌm,2,0
0,3732,ANT,zeledon11,you,eng,PRON,3,4.11,2,0,41857.11765,ju,2,0
0,3732,ANT,zeledon11,know,eng,VERB,4,1.68,3,0,5721.176471,now,3,0
0,3732,ANT,zeledon11,this,eng,PRON,4,2.14,4,0,7978.72549,ðɪs,3,0
0,3732,ANT,zeledon11,is,eng,VERB,2,1.59,5,0,9013.0,ɪz,2,0
0,3732,ANT,zeledon11,a,eng,DET,1,1.46,6,0,20415.27451,ə,1,0
0,3732,ANT,zeledon11,picture,eng,NOUN,7,4.52,7,0,138.4509804,pɪkt͡ʃɹ̩,8,0
0,3732,ANT,zeledon11,of,eng,ADP,2,1.67,8,0,11577.23529,ʌv,2,0
0,3732,ANT,zeledon11,the,eng,DET,3,1.43,9,0,29449.17647,ðə,2,0
0,3732,ANT,zeledon11,parking,eng,NOUN,7,3.85,10,0,27.03921569,pɑɹkɪŋ,6,0
0,3732,ANT,zeledon11,garage,eng,NOUN,6,4.96,11,1,27.21568627,ɡɹ̩ɑʒ,5,0
0,3732,ANT,zeledon11,that,eng,SCONJ,4,1.54,12,0,14111.31373,ðæt,3,0
0,3732,ANT,zeledon11,you,eng,PRON,3,4.11,13,0,41857.11765,ju,2,0
0,3732,ANT,zeledon11,can,eng,AUX,3,4.55,14,0,5247.45098,kæn,3,0
0,3732,ANT,zeledon11,easily,eng,ADV,6,1.8,15,0,22.56862745,izəli,5,0
0,3732,ANT,zeledon11,tell,eng,VERB,4,2.9,16,0,1724.490196,tɛl,3,0
3733,8518,ANT,zeledon11,uh,shared_other,INTJ,2,-1.0,1,0,717.2352941,ʌ,1,1
3733,8518,ANT,zeledon11,there,eng,PRON,5,2.2,2,0,4348.117647,ðɛɹ,3,1
3733,8518,ANT,zeledon11,'s,eng,VERB,1,-1.0,3,0,-1.0,z,1,1
3733,8518,ANT,zeledon11,g_c,shared_en,PROPN,3,-1.0,4,0,-1.0,d͡ʒi_si,7,1
3733,8518,ANT,zeledon11,up,eng,ADV,2,3.83,5,0,3670.0,ʌp,2,1
3733,8518,ANT,zeledon11,top,eng,NOUN,3,3.93,6,0,133.4313725,tɑp,3,1
3733,8518,ANT,zeledon11,p_c,shared_en,PROPN,3,-1.0,7,0,-1.0,pi_si,5,1
3733,8518,ANT,zeledon11,on,eng,ADP,2,3.25,8,1,6955.72549,ɑn,2,1
3733,8518,ANT,zeledon11,the,eng,DET,3,1.43,9,0,29449.17647,ðə,2,1
3733,8518,ANT,zeledon11,left,eng,ADJ,4,3.7,10,0,484.4509804,lɛft,4,1
3733,8518,ANT,zeledon11,side,eng,NOUN,4,3.68,11,0,200.9215686,sajd,4,1
3733,8518,ANT,zeledon11,book,eng,NOUN,4,4.9,12,0,176.9803922,bʊk,3,1
3733,8518,ANT,zeledon11,store,eng,NOUN,5,4.5,13,0,81.92156863,stɔɹ,4,1
3733,8518,ANT,zeledon11,on,eng,ADP,2,3.25,14,1,6955.72549,ɑn,2,1
3733,8518,ANT,zeledon11,the,eng,DET,3,1.43,15,0,29449.17647,ðə,2,1
3733,8518,ANT,zeledon11,top,eng,NOUN,3,3.93,16,0,133.4313725,tɑp,3,1
3733,8518,ANT,zeledon11,side,eng,NOUN,4,3.68,17,0,200.9215686,sajd,4,1
3733,8518,ANT,zeledon11,as,eng,ADV,2,1.33,18,0,2217.019608,æz,2,1
3733,8518,ANT,zeledon11,well,eng,ADV,4,3.33,19,0,2990.647059,wɛl,3,1
8503,10111,ANT,zeledon11,it,eng,PRON,2,2.81,1,0,18896.31373,ɪt,2,2
8503,10111,ANT,zeledon11,'s,eng,VERB,1,-1.0,2,0,-1.0,z,1,2
8503,10111,ANT,zeledon11,i,eng,PRON,1,-1.0,4,0,39971.15686,aj,2,2
8503,10111,ANT,zeledon11,mean,eng,VERB,4,2.5,5,0,1243.980392,min,3,2
8503,10111,ANT,zeledon11,this,eng,PRON,4,2.14,6,0,7978.72549,ðɪs,3,2
8503,10111,ANT,zeledon11,is,eng,VERB,2,1.59,7,0,9013.0,ɪz,2,2
8503,10111,ANT,zeledon11,pretty,eng,ADJ,6,2.4,8,0,392.2156863,pɹɪti,5,2
8503,10111,ANT,zeledon11,readable,eng,ADJ,8,2.79,9,0,0.176470588,ɹidəbəl,7,2
8503,10111,ANT,zeledon11,right,eng,INTJ,5,3.47,10,0,4008.392157,ɹajt,4,2
10093,12498,ANT,zeledon11,this,eng,PRON,4,2.14,1,0,7978.72549,ðɪs,3,3
10093,12498,ANT,zeledon11,is,eng,VERB,2,1.59,2,0,9013.0,ɪz,2,3
10093,12498,ANT,zeledon11,n't,eng,PART,2,-1.0,3,0,-1.0,nt,2,3
10093,12498,ANT,zeledon11,some,eng,DET,4,2.48,4,0,1727.235294,sʌm,3,3
10093,12498,ANT,zeledon11,kind,eng,NOUN,4,2.07,5,0,590.6862745,kajnd,5,3
10093,12498,ANT,zeledon11,of,eng,ADP,2,1.67,6,0,11577.23529,ʌv,2,3
10093,12498,ANT,zeledon11,disgusting,eng,ADJ,10,2.21,7,0,26.60784314,dɪsɡʌstɪŋ,9,3
10093,12498,ANT,zeledon11,explanation,eng,NOUN,11,1.87,8,0,20.05882353,ɛksplənejʃən,12,3
12477,14938,ANT,zeledon11,this,eng,PRON,4,2.14,1,0,7978.72549,ðɪs,3,4
12477,14938,ANT,zeledon11,is,eng,VERB,2,1.59,2,0,9013.0,ɪz,2,4
12477,14938,ANT,zeledon11,a,eng,DET,1,1.46,3,0,20415.27451,ə,1,4
12477,14938,ANT,zeledon11,map,eng,NOUN,3,4.93,4,1,31.82352941,mæp,3,4
12477,14938,ANT,zeledon11,of,eng,ADP,2,1.67,5,0,11577.23529,ʌv,2,4
12477,14938,ANT,zeledon11,parking,eng,NOUN,7,3.85,6,0,27.03921569,pɑɹkɪŋ,6,4
12477,14938,ANT,zeledon11,garage,eng,NOUN,6,4.96,7,1,27.21568627,ɡɹ̩ɑʒ,5,4
14935,17216,SEA,zeledon11,yeah,shared_en,INTJ,4,1.89,1,0,2985.529412,jæ,2,5
14935,17216,SEA,zeledon11,i,eng,PRON,1,-1.0,2,0,39971.15686,aj,2,5
14935,17216,SEA,zeledon11,mean,eng,VERB,4,2.5,3,0,1243.980392,min,3,5
14935,17216,SEA,zeledon11,just,eng,ADV,4,1.52,4,1,4749.137255,d͡ʒʌst,6,5
14935,17216,SEA,zeledon11,you,eng,PRON,3,4.11,5,0,41857.11765,ju,2,5
14935,17216,SEA,zeledon11,can,eng,AUX,3,4.55,6,0,5247.45098,kæn,3,5
14935,17216,SEA,zeledon11,orient,eng,VERB,6,2.31,7,1,1.588235294,ɔɹiɛnt,6,5
14935,17216,SEA,zeledon11,them,eng,PRON,4,3.04,8,0,1778.823529,ðɛm,3,5
17187,18058,ANT,zeledon11,all,eng,DET,3,2.27,1,0,5161.862745,ɔl,2,6
17187,18058,ANT,zeledon11,right,eng,ADJ,5,3.47,2,0,4008.392157,ɹajt,4,6
18042,19697,ANT,zeledon11,now,eng,ADV,3,1.48,1,0,3202.607843,naw,3,7
18042,19697,ANT,zeledon11,the,eng,DET,3,1.43,2,0,29449.17647,ðə,2,7
18042,19697,ANT,zeledon11,next,eng,ADJ,4,2.56,3,0,452.745098,nɛkst,5,7
18042,19697,ANT,zeledon11,one,eng,NOUN,3,3.97,4,1,3072.235294,wʌn,3,7
19679,22492,ANT,zeledon11,um,shared_other,INTJ,2,-1.0,1,0,219.5490196,ʌm,2,8
19679,22492,ANT,zeledon11,the,eng,DET,3,1.43,2,0,29449.17647,ðə,2,8
19679,22492,ANT,zeledon11,next,eng,ADJ,4,2.56,3,0,452.745098,nɛkst,5,8
19679,22492,ANT,zeledon11,one,eng,NOUN,3,3.97,4,1,3072.235294,wʌn,3,8
