time_start,time_end,speakerId,convId,word,langId,posTag,word_length,concretenessRating,position_of_word,isCognate,subtlex_freq_per_million,ipa_word,length_in_phonemes_ipa,uttId
360,1480,LIL,sastre5,fue,spa,VERB,3,-1.0,1,0,2044.0625,fwe,3,0
360,1480,LIL,sastre5,alla,spa,ADV,4,-1.0,2,0,299.1826923,aʝa,3,0
1457,4174,LIL,sastre5,y,spa,CONJ,1,-1.0,1,0,16547.47596,i,1,1
1457,4174,LIL,sastre5,la,spa,DET,2,-1.0,2,0,21060.21635,la,2,1
1457,4174,LIL,sastre5,mujer,spa,NOUN,5,-1.0,3,0,526.2740385,muxeɾ,5,1
1457,4174,LIL,sastre5,no,spa,ADV,2,-1.0,4,1,30664.78365,no,2,1
1457,4174,LIL,sastre5,llego,spa,VERB,5,-1.0,5,0,30.45673077,ʝeɡo,4,1
1457,4174,LIL,sastre5,no,spa,INTJ,2,-1.0,7,1,30664.78365,no,2,1
1457,4174,LIL,sastre5,no,spa,ADV,2,-1.0,9,1,30664.78365,no,2,1
1457,4174,LIL,sastre5,se,spa,PRON,2,-1.0,10,0,7007.980769,se,2,1
1457,4174,LIL,sastre5,aparecio,spa,VERB,8,-1.0,11,0,33.77403846,apaɾesio,8,1
4203,9429,LIL,sastre5,entonces,spa,ADV,8,-1.0,1,0,1348.918269,entonses,8,2
4203,9429,LIL,sastre5,el,spa,PRON,2,-1.0,2,0,17044.63942,el,2,2
4203,9429,LIL,sastre5,con,spa,ADP,3,-1.0,3,0,7173.485577,kon,3,2
4203,9429,LIL,sastre5,el,spa,DET,2,-1.0,4,0,17044.63942,el,2,2
4203,9429,LIL,sastre5,otro,spa,DET,4,-1.0,5,1,698.3173077,otɾo,4,2
4203,9429,LIL,sastre5,abogado,spa,NOUN,7,-1.0,6,1,119.9038462,aboɡado,7,2
4203,9429,LIL,sastre5,delante,spa,ADV,7,-1.0,7,0,55.81730769,delante,7,2
4203,9429,LIL,sastre5,d+,spa,ADP,1,-1.0,8,0,3747.307692,de,2,2
4203,9429,LIL,sastre5,el,spa,DET,2,-1.0,9,0,3747.307692,el,2,2
4203,9429,LIL,sastre5,juez,spa,NOUN,4,6.38,10,1,60.36057692,xwes,4,2
4203,9429,LIL,sastre5,pidiendo,spa,VERB,8,-1.0,11,0,34.73557692,pidjendo,8,2
4203,9429,LIL,sastre5,que,spa,SCONJ,3,-1.0,12,0,33771.92308,ke,2,2
4203,9429,LIL,sastre5,nada,spa,PRON,4,-1.0,13,0,2096.658654,nada,4,2
4203,9429,LIL,sastre5,que,spa,SCONJ,3,-1.0,14,0,33771.92308,ke,2,2
4203,9429,LIL,sastre5,vamos,spa,VERB,5,-1.0,15,0,2585.360577,bamos,5,2
4203,9429,LIL,sastre5,a+,spa,ADP,1,-1.0,16,0,3731.394231,a,1,2
4203,9429,LIL,sastre5,l,spa,DET,1,-1.0,17,0,3731.394231,el,2,2
4203,9429,LIL,sastre5,a+,spa,ADP,1,-1.0,18,0,3731.394231,a,1,2
4203,9429,LIL,sastre5,l,spa,DET,1,-1.0,19,0,3731.394231,el,2,2
4203,9429,LIL,sastre5,trial,eng,NOUN,5,3.07,20,0,49.37254902,tɹajəl,6,2
9435,11780,LIL,sastre5,eh,shared_other,INTJ,2,1.04,1,0,51.35294118,ɛ,1,3
9435,11780,LIL,sastre5,ah,shared_other,INTJ,2,-1.0,2,0,206.5686275,ɑ,1,3
9435,11780,LIL,sastre5,y,spa,CONJ,1,-1.0,3,0,16547.47596,i,1,3
9435,11780,LIL,sastre5,la,spa,DET,2,-1.0,4,0,21060.21635,la,2,3
9435,11780,LIL,sastre5,la,spa,DET,2,-1.0,6,0,21060.21635,la,2,3
9435,11780,LIL,sastre5,jueza,spa,NOUN,5,-1.0,7,0,8.461538462,xwesa,5,3
11799,17033,LIL,sastre5,bueno,spa,INTJ,5,-1.0,2,0,2456.995192,bweno,5,4
11799,17033,LIL,sastre5,van,spa,AUX,3,-1.0,4,0,388.1730769,ban,3,4
11799,17033,LIL,sastre5,a,spa,ADP,1,-1.0,5,0,23214.78365,a,1,4
11799,17033,LIL,sastre5,ser,spa,VERB,3,-1.0,6,0,1860.865385,seɾ,3,4
11799,17033,LIL,sastre5,numero,spa,NOUN,6,-1.0,7,1,6.586538462,numeɾo,6,4
11799,17033,LIL,sastre5,tres,spa,NUM,4,-1.0,8,1,580.3365385,tɾes,4,4
11799,17033,LIL,sastre5,el,spa,DET,2,-1.0,9,0,17044.63942,el,2,4
11799,17033,LIL,sastre5,la,spa,DET,2,-1.0,11,0,21060.21635,la,2,4
11799,17033,LIL,sastre5,semana,spa,NOUN,6,-1.0,12,0,347.4759615,semana,6,4
11799,17033,LIL,sastre5,de,spa,ADP,2,-1.0,13,0,32894.6875,de,2,4
11799,17033,LIL,sastre5,agosto,spa,NOUN,6,-1.0,14,1,12.78846154,aɡosto,6,4
11799,17033,LIL,sastre5,de,spa,ADP,2,-1.0,15,0,32894.6875,de,2,4
11799,17033,LIL,sastre5,de,spa,ADP,2,-1.0,17,0,32894.6875,de,2,4
11799,17033,LIL,sastre5,abril,spa,NOUN,5,-1.0,18,0,14.25480769,abɾil,5,4
17027,17793,VIC,sastre5,ah,shared_other,INTJ,2,-1.0,1,0,206.5686275,ɑ,1,5
17027,17793,VIC,sastre5,bueno,spa,INTJ,5,-1.0,2,0,2456.995192,bweno,5,5
17773,18371,LIL,sastre5,veintiocho,spa,NUM,10,-1.0,1,0,1.322115385,beintjot͡ʃo,11,6
18360,18621,LIL,sastre5,no,spa,INTJ,2,-1.0,1,1,30664.78365,no,2,7
18609,19370,LIL,sastre5,ah,shared_other,INTJ,2,-1.0,1,0,206.5686275,ɑ,1,8
18609,19370,LIL,sastre5,bueno,spa,INTJ,5,-1.0,2,0,2456.995192,bweno,5,8
18609,19370,LIL,sastre5,no,spa,INTJ,2,-1.0,3,1,30664.78365,no,2,8
19360,20933,LIL,sastre5,el,spa,PRON,2,-1.0,1,0,17044.63942,el,2,9
19360,20933,LIL,sastre5,tiene,spa,VERB,5,-1.0,2,0,1907.740385,tjene,5,9
19360,20933,LIL,sastre5,otro,spa,DET,4,-1.0,3,1,698.3173077,otɾo,4,9
19360,20933,LIL,sastre5,trial,eng,NOUN,5,3.07,4,0,49.37254902,tɹajəl,6,9
20951,21282,VIC,sastre5,ay,shared_es,INTJ,2,-1.0,1,0,235.5288462,ai,2,10
21253,22469,LIL,sastre5,justo,spa,ADV,5,-1.0,1,1,245.1923077,xusto,5,11
21253,22469,LIL,sastre5,la,spa,DET,2,-1.0,2,0,21060.21635,la,2,11
21253,22469,LIL,sastre5,semana,spa,NOUN,6,-1.0,3,0,347.4759615,semana,6,11
21253,22469,LIL,sastre5,antes,spa,ADJ,5,-1.0,4,0,925.2403846,antes,5,11
22492,24013,LIL,sastre5,que,spa,PRON,3,-1.0,1,0,33771.92308,ke,2,12
22492,24013,LIL,sastre5,va,spa,AUX,2,-1.0,2,0,1122.524038,ba,2,12
22492,24013,LIL,sastre5,a,spa,ADP,1,-1.0,3,0,23214.78365,a,1,12
22492,24013,LIL,sastre5,hacer,spa,VERB,5,-1.0,4,0,1827.8125,aseɾ,4,12
22492,24013,LIL,sastre5,en,spa,ADP,2,-1.0,5,1,15578.00481,en,2,12
22492,24013,LIL,sastre5,tres,spa,NUM,4,-1.0,6,1,580.3365385,tɾes,4,12
22492,24013,LIL,sastre5,dias,spa,NOUN,4,-1.0,7,0,529.3269231,djas,4,12
24003,26992,LIL,sastre5,entonces,spa,SCONJ,8,-1.0,1,0,1348.918269,entonses,8,13
24003,26992,LIL,sastre5,no,spa,ADV,2,-1.0,2,1,30664.78365,no,2,13
24003,26992,LIL,sastre5,se,spa,PRON,2,-1.0,3,0,7007.980769,se,2,13
24003,26992,LIL,sastre5,no,spa,INTJ,2,-1.0,5,1,30664.78365,no,2,13
24003,26992,LIL,sastre5,se,spa,PRON,2,-1.0,6,0,7007.980769,se,2,13
24003,26992,LIL,sastre5,va,spa,VERB,2,-1.0,7,0,1122.524038,ba,2,13
24003,26992,LIL,sastre5,no,spa,INTJ,2,-1.0,9,1,30664.78365,no,2,13
24003,26992,LIL,sastre5,tiene,spa,VERB,5,-1.0,10,0,1907.740385,tjene,5,13
24003,26992,LIL,sastre5,tiempo,spa,NOUN,6,-1.0,11,0,1296.971154,tjempo,6,13
24003,26992,LIL,sastre5,para,spa,ADP,4,-1.0,12,0,6524.206731,paɾa,4,13
24003,26992,LIL,sastre5,preparar,spa,VERB,8,-1.0,13,1,23.26923077,pɾepaɾaɾ,8,13
24003,26992,LIL,sastre5,se,spa,PRON,2,-1.0,14,0,7007.980769,se,2,13
24003,26992,LIL,sastre5,para,spa,ADP,4,-1.0,15,0,6524.206731,paɾa,4,13
24003,26992,LIL,sastre5,este,spa,PRON,4,-1.0,16,0,1833.293269,este,4,13
26972,29749,LIL,sastre5,y,spa,CONJ,1,-1.0,1,0,16547.47596,i,1,14
26972,29749,LIL,sastre5,el,spa,PRON,2,-1.0,2,0,17044.63942,el,2,14
26972,29749,LIL,sastre5,le,spa,PRON,2,-1.0,3,0,3339.038462,le,2,14
26972,29749,LIL,sastre5,hablo,spa,VERB,5,-1.0,4,0,112.6201923,ablo,4,14
26972,29749,LIL,sastre5,a+,spa,ADP,1,-1.0,5,0,3731.394231,a,1,14
26972,29749,LIL,sastre5,l,spa,DET,1,-1.0,6,0,3731.394231,el,2,14
26972,29749,LIL,sastre5,juez,spa,NOUN,4,6.38,7,1,60.36057692,xwes,4,14
26972,29749,LIL,sastre5,que,spa,PRON,3,-1.0,8,0,33771.92308,ke,2,14
26972,29749,LIL,sastre5,que,spa,SCONJ,3,-1.0,9,0,33771.92308,ke,2,14
26972,29749,LIL,sastre5,tengo,spa,VERB,5,-1.0,10,0,2338.245192,tenɡo,5,14
26972,29749,LIL,sastre5,un,spa,DET,2,-1.0,11,0,13081.08173,un,2,14
26972,29749,LIL,sastre5,trial,eng,NOUN,5,3.07,12,0,49.37254902,tɹajəl,6,14
29744,31196,LIL,sastre5,y,spa,CONJ,1,-1.0,1,0,16547.47596,i,1,15
29744,31196,LIL,sastre5,ella,spa,PRON,4,-1.0,2,0,1806.177885,eʝa,3,15
29744,31196,LIL,sastre5,se,spa,PRON,2,-1.0,3,0,7007.980769,se,2,15
29744,31196,LIL,sastre5,limpio,spa,VERB,6,-1.0,4,1,44.80769231,limpjo,6,15
29744,31196,LIL,sastre5,el,spa,DET,2,-1.0,5,0,17044.63942,el,2,15
31479,32971,LIL,sastre5,con,spa,ADP,3,-1.0,1,0,7173.485577,kon,3,16
31479,32971,LIL,sastre5,eso,spa,PRON,3,-1.0,2,0,5017.596154,eso,3,16
31479,32971,LIL,sastre5,y,spa,CONJ,1,-1.0,3,0,16547.47596,i,1,16
32976,34039,LIL,sastre5,dijo,spa,VERB,4,-1.0,1,0,891.5865385,dixo,4,17
32976,34039,LIL,sastre5,no,spa,INTJ,2,-1.0,3,1,30664.78365,no,2,17
34075,38711,LIL,sastre5,asi,spa,ADV,3,-1.0,1,0,2461.610577,asi,3,18
34075,38711,LIL,sastre5,que,spa,SCONJ,3,-1.0,2,0,33771.92308,ke,2,18
34075,38711,LIL,sastre5,despues,spa,ADV,7,-1.0,3,0,685.7692308,despwes,7,18
34075,38711,LIL,sastre5,de,spa,ADP,2,-1.0,4,0,32894.6875,de,2,18
34075,38711,LIL,sastre5,un,spa,DET,2,-1.0,5,0,13081.08173,un,2,18
34075,38711,LIL,sastre5,trial,eng,NOUN,5,3.07,6,0,49.37254902,tɹajəl,6,18
34075,38711,LIL,sastre5,tiene,spa,AUX,5,-1.0,7,0,1907.740385,tjene,5,18
34075,38711,LIL,sastre5,que,spa,SCONJ,3,-1.0,8,0,33771.92308,ke,2,18
34075,38711,LIL,sastre5,seguir,spa,VERB,6,-1.0,9,0,179.8076923,seɡiɾ,5,18
34075,38711,LIL,sastre5,alla,spa,ADV,4,-1.0,10,0,299.1826923,aʝa,3,18
34075,38711,LIL,sastre5,otra,spa,DET,4,-1.0,12,0,866.8269231,otɾa,4,18
34075,38711,LIL,sastre5,vez,spa,NOUN,3,-1.0,13,0,1821.201923,bes,3,18
34075,38711,LIL,sastre5,para,spa,ADP,4,-1.0,14,0,6524.206731,paɾa,4,18
34075,38711,LIL,sastre5,esto,spa,PRON,4,-1.0,15,0,3216.706731,esto,4,18
38766,40920,VIC,sastre5,pero,spa,CONJ,4,-1.0,1,0,5373.509615,peɾo,4,19
38766,40920,VIC,sastre5,yo,spa,PRON,2,-1.0,2,0,4513.533654,io,2,19
38766,40920,VIC,sastre5,no,spa,ADV,2,-1.0,3,1,30664.78365,no,2,19
38766,40920,VIC,sastre5,vengo,spa,VERB,5,-1.0,4,0,51.70673077,benɡo,5,19
38766,40920,VIC,sastre5,para,spa,ADP,4,-1.0,5,0,6524.206731,paɾa,4,19
38766,40920,VIC,sastre5,aca,spa,ADV,3,-1.0,6,0,196.2259615,aka,3,19
38766,40920,VIC,sastre5,ya,spa,ADV,2,-1.0,7,0,2667.427885,ia,2,19
38766,40920,VIC,sastre5,porque,spa,SCONJ,6,-1.0,8,0,1683.846154,poɾke,5,19
38766,40920,VIC,sastre5,ya,spa,ADV,2,-1.0,9,0,2667.427885,ia,2,19
38766,40920,VIC,sastre5,tu,spa,PRON,2,-1.0,10,0,4002.692308,tu,2,19
38766,40920,VIC,sastre5,tienes,spa,VERB,6,-1.0,11,0,1730.793269,tjenes,6,19
