time_start,time_end,speakerId,convId,word,langId,posTag,word_length,concretenessRating,position_of_word,isCognate,subtlex_freq_per_million,ipa_word,length_in_phonemes_ipa,uttId
1,15303,OLI,sastre3,the,eng,DET,3,1.43,1,0,29449.17647,ðə,2,0
1,15303,OLI,sastre3,purpose,eng,NOUN,7,1.52,2,1,35.07843137,pɹ̩pəs,6,0
1,15303,OLI,sastre3,that,eng,SCONJ,4,1.54,3,0,14111.31373,ðæt,3,0
1,15303,OLI,sastre3,ah,shared_other,INTJ,2,-1.0,5,0,206.5686275,ɑ,1,0
1,15303,OLI,sastre3,for,eng,ADP,3,1.63,6,0,6895.098039,fɔɹ,3,0
1,15303,OLI,sastre3,this,eng,DET,4,2.14,7,0,7978.72549,ðɪs,3,0
1,15303,OLI,sastre3,meeting,eng,NOUN,7,3.31,8,0,132.3921569,mitɪŋ,5,0
1,15303,OLI,sastre3,today,eng,NOUN,5,2.57,9,0,433.8039216,tədej,5,0
1,15303,OLI,sastre3,is,eng,VERB,2,1.59,10,0,9013.0,ɪz,2,0
1,15303,OLI,sastre3,for,eng,ADP,3,1.63,11,0,6895.098039,fɔɹ,3,0
1,15303,OLI,sastre3,um,shared_other,INTJ,2,-1.0,12,0,219.5490196,ʌm,2,0
1,15303,OLI,sastre3,to,eng,PART,2,1.55,13,0,22677.84314,tə,2,0
1,15303,OLI,sastre3,make,eng,VERB,4,2.67,14,0,1387.745098,mejk,4,0
1,15303,OLI,sastre3,ourselves,eng,PRON,9,2.41,15,0,52.47058824,awɹ̩sɛlvz,9,0
1,15303,OLI,sastre3,independent,eng,ADJ,11,2.04,16,1,9.352941176,ɪndɪpɛndənt,11,0
1,15303,OLI,sastre3,from,eng,ADP,4,1.84,17,0,2039.058824,fɹʌm,4,0
1,15303,OLI,sastre3,the,eng,DET,3,1.43,18,0,29449.17647,ðə,2,0
1,15303,OLI,sastre3,county,eng,NOUN,6,4.04,19,0,33.76470588,kawnti,6,0
1,15303,OLI,sastre3,as,eng,ADV,2,1.33,20,0,2217.019608,æz,2,0
1,15303,OLI,sastre3,far,eng,ADV,3,2.71,21,0,220.7647059,fɑɹ,3,0
1,15303,OLI,sastre3,as,eng,SCONJ,2,1.33,22,0,2217.019608,æz,2,0
1,15303,OLI,sastre3,the,eng,DET,3,1.43,23,0,29449.17647,ðə,2,0
1,15303,OLI,sastre3,testing,eng,NOUN,7,3.43,24,0,15.11764706,tɛstɪŋ,6,0
1,15303,OLI,sastre3,ah,shared_other,INTJ,2,-1.0,25,0,206.5686275,ɑ,1,0
6,1463,LAN,sastre3,que,spa,PRON,3,-1.0,1,0,33771.92308,ke,2,1
6,1463,LAN,sastre3,estan,spa,AUX,5,-1.0,2,0,1226.5625,estan,5,1
6,1463,LAN,sastre3,haciendo,spa,VERB,8,-1.0,3,0,621.0096154,asiendo,7,1
6,1463,LAN,sastre3,hoy,spa,ADV,3,-1.0,4,0,579.0144231,oi,2,1
1898,2653,LAN,sastre3,ok,shared_other,INTJ,2,2.11,1,0,508.3921569,owkej,5,2
1898,2653,LAN,sastre3,ok,shared_other,INTJ,2,2.11,2,0,508.3921569,owkej,5,2
17799,19622,OLI,sastre3,yeah,shared_en,INTJ,4,1.89,1,0,2985.529412,jæ,2,3
17799,19622,OLI,sastre3,he,eng,PRON,2,3.93,2,0,7637.196078,hi,2,3
17799,19622,OLI,sastre3,was,eng,VERB,3,1.69,3,0,5654.72549,wɑz,3,3
17799,19622,OLI,sastre3,there,eng,ADV,5,2.2,4,0,4348.117647,ðɛɹ,3,3
20181,25941,MAS,sastre3,um,shared_other,INTJ,2,-1.0,1,0,219.5490196,ʌm,2,4
20181,25941,MAS,sastre3,we,eng,PRON,2,3.08,2,0,9011.901961,wi,2,4
20181,25941,MAS,sastre3,'ll,eng,AUX,2,-1.0,3,0,-1.0,l,1,4
20181,25941,MAS,sastre3,actually,eng,ADV,8,1.37,4,0,322.3333333,ækt͡ʃəwəli,10,4
20181,25941,MAS,sastre3,he,eng,PRON,2,3.93,5,0,7637.196078,hi,2,4
20181,25941,MAS,sastre3,was,eng,AUX,3,1.69,6,0,5654.72549,wɑz,3,4
20181,25941,MAS,sastre3,trying,eng,VERB,6,2.11,7,0,448.0196078,tɹajɪŋ,6,4
20181,25941,MAS,sastre3,to,eng,PART,2,1.55,8,0,22677.84314,tə,2,4
20181,25941,MAS,sastre3,solve,eng,VERB,5,2.1,9,0,19.49019608,sɑlv,4,4
20181,25941,MAS,sastre3,the,eng,DET,3,1.43,10,0,29449.17647,ðə,2,4
20181,25941,MAS,sastre3,problem,eng,NOUN,7,2.68,11,1,330.0588235,pɹɑbləm,7,4
20181,25941,MAS,sastre3,with,eng,ADP,4,2.0,12,0,5048.333333,wɪð,3,4
20181,25941,MAS,sastre3,the,eng,DET,3,1.43,13,0,29449.17647,ðə,2,4
25921,27564,OLI,sastre3,yeah,shared_en,INTJ,4,1.89,1,0,2985.529412,jæ,2,5
25921,27564,OLI,sastre3,but,eng,CONJ,3,2.04,2,0,4417.470588,bʌt,3,5
25921,27564,OLI,sastre3,what,eng,PRON,4,2.0,3,0,9842.45098,wʌt,3,5
25921,27564,OLI,sastre3,'s,eng,VERB,1,-1.0,4,0,-1.0,z,1,5
25921,27564,OLI,sastre3,the,eng,DET,3,1.43,5,0,29449.17647,ðə,2,5
25921,27564,OLI,sastre3,purpose,eng,NOUN,7,1.52,6,1,35.07843137,pɹ̩pəs,6,5
25921,27564,OLI,sastre3,for,eng,ADP,3,1.63,7,0,6895.098039,fɔɹ,3,5
25921,27564,OLI,sastre3,the,eng,DET,3,1.43,8,0,29449.17647,ðə,2,5
25921,27564,OLI,sastre3,meeting,eng,NOUN,7,3.31,9,0,132.3921569,mitɪŋ,5,5
27542,29568,OLI,sastre3,the,eng,DET,3,1.43,1,0,29449.17647,ðə,2,6
27542,29568,OLI,sastre3,purpose,eng,NOUN,7,1.52,2,1,35.07843137,pɹ̩pəs,6,6
27542,29568,OLI,sastre3,for,eng,ADP,3,1.63,3,0,6895.098039,fɔɹ,3,6
27542,29568,OLI,sastre3,the,eng,DET,3,1.43,4,0,29449.17647,ðə,2,6
27542,29568,OLI,sastre3,meeting,eng,NOUN,7,3.31,5,0,132.3921569,mitɪŋ,5,6
27542,29568,OLI,sastre3,is,eng,VERB,2,1.59,6,0,9013.0,ɪz,2,6
27542,29568,OLI,sastre3,to,eng,ADP,2,1.55,7,0,22677.84314,tə,2,6
29052,30758,MAS,sastre3,not,eng,ADV,3,2.08,1,1,5424.960784,nɑt,3,7
29052,30758,MAS,sastre3,independence,eng,NOUN,12,1.87,2,1,4.0,ɪndɪpɛndəns,11,7
29052,30758,MAS,sastre3,yet,eng,ADV,3,1.39,3,0,341.7254902,jɛt,3,7
32259,33327,OLI,sastre3,eventually,eng,ADV,10,1.75,1,1,24.43137255,ɪvɛnt͡ʃəwəli,12,8
32758,45391,MAS,sastre3,is,eng,VERB,2,1.59,1,0,9013.0,ɪz,2,9
32758,45391,MAS,sastre3,to,eng,PART,2,1.55,2,0,22677.84314,tə,2,9
32758,45391,MAS,sastre3,find,eng,VERB,4,2.63,3,0,830.9607843,fajnd,5,9
32758,45391,MAS,sastre3,out,eng,ADP,3,2.73,4,0,3865.313725,awt,3,9
32758,45391,MAS,sastre3,todos,spa,DET,5,-1.0,5,0,1633.365385,todos,5,9
32758,45391,MAS,sastre3,los,spa,DET,3,-1.0,6,0,7082.019231,los,3,9
32758,45391,MAS,sastre3,problemas,spa,NOUN,9,-1.0,7,0,294.7115385,pɾoblemas,9,9
