time_start,time_end,speakerId,convId,word,langId,posTag,word_length,concretenessRating,position_of_word,isCognate,subtlex_freq_per_million,ipa_word,length_in_phonemes_ipa,uttId
6,9917,HEN,zeledon4,el,spa,DET,2,-1.0,1,0,17044.63942,el,2,0
6,9917,HEN,zeledon4,tema,spa,NOUN,4,-1.0,2,1,88.72596154,tema,4,0
6,9917,HEN,zeledon4,es,spa,VERB,2,-1.0,3,0,16779.42308,es,2,0
6,9917,HEN,zeledon4,de,spa,ADP,2,-1.0,4,0,32894.6875,de,2,0
6,9917,HEN,zeledon4,lo,spa,DET,2,-1.0,5,0,14864.56731,lo,2,0
6,9917,HEN,zeledon4,que,spa,PRON,3,-1.0,6,0,33771.92308,ke,2,0
6,9917,HEN,zeledon4,de,spa,ADP,2,-1.0,7,0,32894.6875,de,2,0
6,9917,HEN,zeledon4,lo,spa,DET,2,-1.0,8,0,14864.56731,lo,2,0
6,9917,HEN,zeledon4,d+,spa,ADP,1,-1.0,9,0,3747.307692,de,2,0
6,9917,HEN,zeledon4,el,spa,DET,2,-1.0,10,0,3747.307692,el,2,0
6,9917,HEN,zeledon4,manicure,eng,NOUN,8,4.39,11,0,1.980392157,mænɪkjɹ̩,8,0
6,9917,HEN,zeledon4,manicure,eng,NOUN,8,4.39,12,0,1.980392157,mænɪkjɹ̩,8,0
6,9917,HEN,zeledon4,y,spa,CONJ,1,-1.0,13,0,16547.47596,i,1,0
6,9917,HEN,zeledon4,pedicure,eng,NOUN,8,4.36,14,0,0.862745098,pɛdɪkjɹ̩,8,0
6,9917,HEN,zeledon4,que,spa,SCONJ,3,-1.0,15,0,33771.92308,ke,2,0
6,9917,HEN,zeledon4,los,spa,DET,3,-1.0,16,0,7082.019231,los,3,0
6,9917,HEN,zeledon4,hombres,spa,NOUN,7,-1.0,17,0,356.6346154,ombɾes,6,0
6,9917,HEN,zeledon4,se,spa,PRON,2,-1.0,18,0,7007.980769,se,2,0
6,9917,HEN,zeledon4,hacen,spa,VERB,5,-1.0,19,0,213.1730769,asen,4,0
9901,13181,HEN,zeledon4,que,spa,PRON,3,-1.0,1,0,33771.92308,ke,2,1
9901,13181,HEN,zeledon4,piensa,spa,VERB,6,-1.0,2,0,136.8990385,pjensa,6,1
9901,13181,HEN,zeledon4,usted,spa,PRON,5,-1.0,3,0,880.1442308,usted,5,1
9901,13181,HEN,zeledon4,de,spa,ADP,2,-1.0,4,0,32894.6875,de,2,1
9901,13181,HEN,zeledon4,eso,spa,PRON,3,-1.0,5,0,5017.596154,eso,3,1
13168,24899,ETH,zeledon4,er,shared_other,INTJ,2,-1.0,1,0,37.88235294,ɹ̩,2,2
13168,24899,ETH,zeledon4,i,eng,PRON,1,-1.0,2,0,39971.15686,aj,2,2
13168,24899,ETH,zeledon4,think,eng,VERB,5,2.41,3,0,2691.392157,θɪŋk,4,2
13168,24899,ETH,zeledon4,i,eng,PRON,1,-1.0,5,0,39971.15686,aj,2,2
13168,24899,ETH,zeledon4,think,eng,VERB,5,2.41,6,0,2691.392157,θɪŋk,4,2
13168,24899,ETH,zeledon4,it,eng,PRON,2,2.81,7,0,18896.31373,ɪt,2,2
13168,24899,ETH,zeledon4,'s,eng,VERB,1,-1.0,8,0,-1.0,z,1,2
13168,24899,ETH,zeledon4,a,eng,DET,1,1.46,9,0,20415.27451,ə,1,2
13168,24899,ETH,zeledon4,little,eng,ADJ,6,3.67,10,0,1446.392157,lɪtəl,5,2
13168,24899,ETH,zeledon4,i,eng,PRON,1,-1.0,12,0,39971.15686,aj,2,2
13168,24899,ETH,zeledon4,think,eng,VERB,5,2.41,13,0,2691.392157,θɪŋk,4,2
13168,24899,ETH,zeledon4,it,eng,PRON,2,2.81,14,0,18896.31373,ɪt,2,2
13168,24899,ETH,zeledon4,'s,eng,VERB,1,-1.0,15,0,-1.0,z,1,2
13168,24899,ETH,zeledon4,nice,eng,ADJ,4,2.18,16,0,649.5098039,najs,4,2
13168,24899,ETH,zeledon4,it,eng,PRON,2,2.81,18,0,18896.31373,ɪt,2,2
13168,24899,ETH,zeledon4,'s,eng,VERB,1,-1.0,19,0,-1.0,z,1,2
13168,24899,ETH,zeledon4,nice,eng,ADJ,4,2.18,20,0,649.5098039,najs,4,2
13168,24899,ETH,zeledon4,to,eng,PART,2,1.55,21,0,22677.84314,tə,2,2
13168,24899,ETH,zeledon4,to,eng,PART,2,1.55,23,0,22677.84314,tə,2,2
13168,24899,ETH,zeledon4,be,eng,VERB,2,1.85,24,0,5746.764706,bi,2,2
13168,24899,ETH,zeledon4,to,eng,PART,2,1.55,26,0,22677.84314,tə,2,2
13168,24899,ETH,zeledon4,have,eng,VERB,4,2.18,27,0,6161.411765,hæv,3,2
13168,24899,ETH,zeledon4,manicures,eng,NOUN,9,-1.0,28,0,0.333333333,mænɪkjɹ̩z,9,2
13168,24899,ETH,zeledon4,and,eng,CONJ,3,1.52,29,0,13387.84314,ænd,3,2
13168,24899,ETH,zeledon4,pedicures,eng,NOUN,9,-1.0,30,0,0.294117647,pɛdɪkjɹ̩z,9,2
24882,27662,ETH,zeledon4,it,eng,PRON,2,2.81,1,0,18896.31373,ɪt,2,3
24882,27662,ETH,zeledon4,'s,eng,VERB,1,-1.0,2,0,-1.0,z,1,3
24882,27662,ETH,zeledon4,er,shared_other,INTJ,2,-1.0,3,0,37.88235294,ɹ̩,2,3
27637,29716,ETH,zeledon4,yo,spa,PRON,2,-1.0,1,0,4513.533654,io,2,4
27637,29716,ETH,zeledon4,yo,spa,PRON,2,-1.0,3,0,4513.533654,io,2,4
27637,29716,ETH,zeledon4,pienso,spa,VERB,6,-1.0,4,0,150.3365385,pjenso,6,4
