time_start,time_end,speakerId,convId,word,langId,posTag,word_length,concretenessRating,position_of_word,isCognate,subtlex_freq_per_million,ipa_word,length_in_phonemes_ipa,uttId
6,3791,MIG,herring2,no,spa,ADV,2,-1.0,1,1,30664.78365,no,2,0
6,3791,MIG,herring2,se,spa,PRON,2,-1.0,2,0,7007.980769,se,2,0
6,3791,MIG,herring2,no,spa,ADV,2,-1.0,4,1,30664.78365,no,2,0
6,3791,MIG,herring2,se,spa,PRON,2,-1.0,5,0,7007.980769,se,2,0
6,3791,MIG,herring2,andan,spa,AUX,5,-1.0,6,0,9.783653846,andan,5,0
6,3791,MIG,herring2,juntando,spa,VERB,8,-1.0,7,0,3.125,xuntando,8,0
6,3791,MIG,herring2,con,spa,ADP,3,-1.0,8,0,7173.485577,kon,3,0
6,3791,MIG,herring2,todo,spa,DET,4,-1.0,9,0,2902.355769,todo,4,0
6,3791,MIG,herring2,el,spa,DET,2,-1.0,10,0,17044.63942,el,2,0
6,3791,MIG,herring2,mundo,spa,NOUN,5,-1.0,11,0,575.5288462,mundo,5,0
6,3791,MIG,herring2,me,spa,PRON,2,-1.0,12,0,9838.629808,me,2,0
6,3791,MIG,herring2,entendes,spa,VERB,8,-1.0,13,0,-1.0,entendes,8,0
6,3791,MIG,herring2,o,spa,CONJ,1,-1.0,14,1,2009.014423,o,1,0
6,3791,MIG,herring2,sea,spa,VERB,3,-1.0,15,0,910.1923077,sea,3,0
6,3791,MIG,herring2,que,spa,SCONJ,3,-1.0,16,0,33771.92308,ke,2,0
6,3791,MIG,herring2,no,spa,ADV,2,-1.0,17,1,30664.78365,no,2,0
6,3791,MIG,herring2,hay,spa,VERB,3,-1.0,18,0,2372.5,ai,2,0
3791,4386,TOM,herring2,no,spa,INTJ,2,-1.0,1,1,30664.78365,no,2,1
3791,4386,TOM,herring2,hay,spa,VERB,3,-1.0,2,0,2372.5,ai,2,1
3791,4386,TOM,herring2,drama,spa,NOUN,5,-1.0,3,0,13.07692308,dɾama,5,1
4458,6077,MIG,herring2,si,spa,INTJ,2,-1.0,1,0,5141.754808,si,2,2
4458,6077,MIG,herring2,exactamente,spa,ADV,11,-1.0,2,1,218.6298077,eksaktamente,12,2
4458,6077,MIG,herring2,lo,spa,DET,2,-1.0,3,0,14864.56731,lo,2,2
4458,6077,MIG,herring2,que,spa,PRON,3,-1.0,4,0,33771.92308,ke,2,2
4458,6077,MIG,herring2,te,spa,PRON,2,-1.0,5,1,8240.192308,te,2,2
4458,6077,MIG,herring2,iba,spa,AUX,3,-1.0,6,0,319.8317308,iba,3,2
4458,6077,MIG,herring2,a,spa,ADP,1,-1.0,7,0,23214.78365,a,1,2
4458,6077,MIG,herring2,decir,spa,VERB,5,-1.0,8,0,1050.024038,desiɾ,5,2
6054,7555,MIG,herring2,no,spa,ADV,2,-1.0,1,1,30664.78365,no,2,3
6054,7555,MIG,herring2,hay,spa,VERB,3,-1.0,2,0,2372.5,ai,2,3
6054,7555,MIG,herring2,lugar,spa,NOUN,5,2.36,3,0,690.8894231,luɡaɾ,5,3
6054,7555,MIG,herring2,para,spa,ADP,4,-1.0,4,0,6524.206731,paɾa,4,3
6054,7555,MIG,herring2,drama,spa,NOUN,5,-1.0,5,0,13.07692308,dɾama,5,3
6054,7555,MIG,herring2,me,spa,PRON,2,-1.0,6,0,9838.629808,me,2,3
6054,7555,MIG,herring2,entendes,spa,VERB,8,-1.0,7,0,-1.0,entendes,8,3
7489,9636,MIG,herring2,o,spa,CONJ,1,-1.0,1,1,2009.014423,o,1,4
7489,9636,MIG,herring2,sea,spa,VERB,3,-1.0,2,0,910.1923077,sea,3,4
7489,9636,MIG,herring2,solo,spa,ADV,4,-1.0,3,0,653.4855769,solo,4,4
7489,9636,MIG,herring2,son,spa,VERB,3,-1.0,4,0,1641.514423,son,3,4
7489,9636,MIG,herring2,ellos,spa,PRON,5,-1.0,5,0,670.9615385,eʝos,4,4
7489,9636,MIG,herring2,dos,spa,NUM,3,-1.0,6,0,1312.644231,dos,3,4
7489,9636,MIG,herring2,me,spa,PRON,2,-1.0,7,0,9838.629808,me,2,4
7489,9636,MIG,herring2,entendes,spa,VERB,8,-1.0,8,0,-1.0,entendes,8,4
7489,9636,MIG,herring2,no,spa,INTJ,2,-1.0,9,1,30664.78365,no,2,4
9213,10345,TOM,herring2,nunca,spa,ADV,5,-1.0,1,0,1277.427885,nunka,5,5
9213,10345,TOM,herring2,salen,spa,VERB,5,-1.0,2,0,29.23076923,salen,5,5
9213,10345,TOM,herring2,y,spa,CONJ,1,-1.0,3,0,16547.47596,i,1,5
9213,10345,TOM,herring2,nada,spa,PRON,4,-1.0,4,0,2096.658654,nada,4,5
10522,14557,MIG,herring2,asi,spa,ADV,3,-1.0,1,0,2461.610577,asi,3,6
10522,14557,MIG,herring2,no,spa,ADV,2,-1.0,2,1,30664.78365,no,2,6
10522,14557,MIG,herring2,hay,spa,VERB,3,-1.0,3,0,2372.5,ai,2,6
10522,14557,MIG,herring2,como,spa,SCONJ,4,-1.0,4,0,3595.841346,komo,4,6
10522,14557,MIG,herring2,que,spa,SCONJ,3,-1.0,5,0,33771.92308,ke,2,6
10522,14557,MIG,herring2,que,spa,SCONJ,3,-1.0,7,0,33771.92308,ke,2,6
10522,14557,MIG,herring2,anduvieron,spa,VERB,10,-1.0,8,0,0.552884615,andubjeɾon,10,6
10522,14557,MIG,herring2,que,spa,SCONJ,3,-1.0,9,0,33771.92308,ke,2,6
10522,14557,MIG,herring2,hablando,spa,VERB,8,-1.0,10,0,345.0,ablando,7,6
10522,14557,MIG,herring2,que,spa,SCONJ,3,-1.0,11,0,33771.92308,ke,2,6
10522,14557,MIG,herring2,no,spa,ADV,2,-1.0,12,1,30664.78365,no,2,6
10522,14557,MIG,herring2,se,spa,VERB,2,-1.0,13,0,7007.980769,se,2,6
10522,14557,MIG,herring2,que,spa,PRON,3,-1.0,14,0,33771.92308,ke,2,6
10522,14557,MIG,herring2,que,spa,SCONJ,3,-1.0,15,0,33771.92308,ke,2,6
10522,14557,MIG,herring2,no,spa,ADV,2,-1.0,16,1,30664.78365,no,2,6
10522,14557,MIG,herring2,se,spa,VERB,2,-1.0,17,0,7007.980769,se,2,6
10522,14557,MIG,herring2,cuanto,spa,PRON,6,-1.0,18,1,143.3894231,kwanto,6,6
