time_start,time_end,speakerId,convId,word,langId,posTag,word_length,concretenessRating,position_of_word,isCognate,subtlex_freq_per_million,ipa_word,length_in_phonemes_ipa,uttId
46,1022,AAR,sastre6,well,eng,INTJ,4,3.33,1,0,2990.647059,wɛl,3,0
46,1022,AAR,sastre6,no,eng,INTJ,2,2.45,2,1,5971.54902,now,3,0
993,5236,AAR,sastre6,we,eng,PRON,2,3.08,1,0,9011.901961,wi,2,1
993,5236,AAR,sastre6,rode,eng,VERB,4,3.72,2,0,10.39215686,ɹowd,4,1
993,5236,AAR,sastre6,for,eng,ADP,3,1.63,3,0,6895.098039,fɔɹ,3,1
993,5236,AAR,sastre6,for,eng,ADP,3,1.63,5,0,6895.098039,fɔɹ,3,1
993,5236,AAR,sastre6,uh,shared_other,INTJ,2,-1.0,6,0,717.2352941,ʌ,1,1
993,5236,AAR,sastre6,nine,eng,NUM,4,4.04,7,0,67.47058824,najn,4,1
993,5236,AAR,sastre6,days,eng,NOUN,4,3.36,8,0,305.7254902,dejz,4,1
6272,11020,AAR,sastre6,from,eng,ADP,4,1.84,1,0,2039.058824,fɹʌm,4,2
6272,11020,AAR,sastre6,miami,shared_other,PROPN,5,-1.0,2,0,15.92156863,majæmi,6,2
6272,11020,AAR,sastre6,to,eng,ADP,2,1.55,3,0,22677.84314,tə,2,2
6272,11020,AAR,sastre6,sanford,shared_other,PROPN,7,-1.0,4,0,-1.0,sænfɹ̩d,7,2
11304,18708,AAR,sastre6,from,eng,ADP,4,1.84,1,0,2039.058824,fɹʌm,4,3
11304,18708,AAR,sastre6,sanford,shared_other,PROPN,7,-1.0,2,0,-1.0,sænfɹ̩d,7,3
11304,18708,AAR,sastre6,we,eng,PRON,2,3.08,3,0,9011.901961,wi,2,3
11304,18708,AAR,sastre6,took,eng,VERB,4,2.61,4,0,342.2352941,tʊk,3,3
11304,18708,AAR,sastre6,the,eng,DET,3,1.43,5,0,29449.17647,ðə,2,3
11304,18708,AAR,sastre6,train,eng,NOUN,5,4.79,6,1,95.05882353,tɹejn,5,3
11304,18708,AAR,sastre6,the,eng,DET,3,1.43,7,0,29449.17647,ðə,2,3
11304,18708,AAR,sastre6,amtrak,shared_other,PROPN,6,-1.0,8,0,0.568627451,æmtɹæk,6,3
11304,18708,AAR,sastre6,train,eng,NOUN,5,4.79,9,1,95.05882353,tɹejn,5,3
11304,18708,AAR,sastre6,and,eng,CONJ,3,1.52,10,0,13387.84314,ænd,3,3
11304,18708,AAR,sastre6,rode,eng,VERB,4,3.72,11,0,10.39215686,ɹowd,4,3
11304,18708,AAR,sastre6,it,eng,PRON,2,2.81,12,0,18896.31373,ɪt,2,3
11304,18708,AAR,sastre6,to,eng,ADP,2,1.55,13,0,22677.84314,tə,2,3
11304,18708,AAR,sastre6,uh,shared_other,INTJ,2,-1.0,14,0,717.2352941,ʌ,1,3
11304,18708,AAR,sastre6,virginia,shared_en,PROPN,8,-1.0,15,0,14.07843137,vɹ̩d͡ʒɪnjə,10,3
18543,19791,ALY,sastre6,mhmm,shared_other,INTJ,4,-1.0,1,0,-1.0,mm,2,4
19738,24670,AAR,sastre6,then,eng,ADV,4,1.44,1,0,1489.529412,ðɛn,3,5
19738,24670,AAR,sastre6,from,eng,ADP,4,1.84,2,0,2039.058824,fɹʌm,4,5
19738,24670,AAR,sastre6,virginia,shared_en,PROPN,8,-1.0,3,0,14.07843137,vɹ̩d͡ʒɪnjə,10,5
19738,24670,AAR,sastre6,we,eng,PRON,2,3.08,4,0,9011.901961,wi,2,5
19738,24670,AAR,sastre6,crossed,eng,VERB,7,3.45,5,0,17.1372549,kɹɔst,5,5
19738,24670,AAR,sastre6,all,eng,ADV,3,2.27,6,0,5161.862745,ɔl,2,5
