time_start,time_end,speakerId,convId,word,langId,posTag,word_length,concretenessRating,position_of_word,isCognate,subtlex_freq_per_million,ipa_word,length_in_phonemes_ipa,uttId
157,7894,ROB,herring8,so,eng,SCONJ,2,1.42,1,0,4244.156863,sow,3,0
157,7894,ROB,herring8,he,eng,PRON,2,3.93,2,0,7637.196078,hi,2,0
157,7894,ROB,herring8,goes,eng,VERB,4,2.19,3,0,217.2745098,ɡowz,4,0
157,7894,ROB,herring8,over,eng,ADV,4,2.46,4,0,1323.294118,owvɹ̩,5,0
157,7894,ROB,herring8,to,eng,ADP,2,1.55,5,0,22677.84314,tə,2,0
157,7894,ROB,herring8,the,eng,DET,3,1.43,6,0,29449.17647,ðə,2,0
157,7894,ROB,herring8,kreepy,eng,PROPN,6,-1.0,7,0,-1.0,kɹipi,5,0
157,7894,ROB,herring8,krauly,eng,PROPN,6,-1.0,8,0,-1.0,kɹawli,6,0
157,7894,ROB,herring8,and,eng,CONJ,3,1.52,9,0,13387.84314,ænd,3,0
157,7894,ROB,herring8,he,eng,PRON,2,3.93,10,0,7637.196078,hi,2,0
157,7894,ROB,herring8,pulls,eng,VERB,5,-1.0,11,0,7.921568627,pʊlz,4,0
157,7894,ROB,herring8,it,eng,PRON,2,2.81,12,0,18896.31373,ɪt,2,0
157,7894,ROB,herring8,out,eng,ADP,3,2.73,13,0,3865.313725,awt,3,0
157,7894,ROB,herring8,the,eng,DET,3,1.43,14,0,29449.17647,ðə,2,0
157,7894,ROB,herring8,pool,eng,NOUN,4,4.77,15,0,46.98039216,pul,3,0
157,7894,ROB,herring8,and,eng,CONJ,3,1.52,16,0,13387.84314,ænd,3,0
157,7894,ROB,herring8,one,eng,NUM,3,3.97,17,1,3072.235294,wʌn,3,0
157,7894,ROB,herring8,leg,eng,NOUN,3,4.83,18,0,56.50980392,lɛɡ,3,0
157,7894,ROB,herring8,is,eng,VERB,2,1.59,19,0,9013.0,ɪz,2,0
157,7894,ROB,herring8,broken,eng,ADJ,6,4.11,20,0,71.25490196,bɹowkən,7,0
8370,9565,ROB,herring8,that,eng,PRON,4,1.54,1,0,14111.31373,ðæt,3,1
8370,9565,ROB,herring8,'s,eng,VERB,1,-1.0,2,0,-1.0,z,1,1
8370,9565,ROB,herring8,why,eng,ADV,3,1.86,3,0,2248.764706,waj,3,1
8370,9565,ROB,herring8,it,eng,PRON,2,2.81,4,0,18896.31373,ɪt,2,1
8370,9565,ROB,herring8,was,eng,AUX,3,1.69,5,0,5654.72549,wɑz,3,1
8370,9565,ROB,herring8,n't,eng,PART,2,-1.0,6,0,-1.0,nt,2,1
8370,9565,ROB,herring8,moving,eng,VERB,6,3.82,7,0,119.6862745,muvɪŋ,5,1
9519,10854,ROB,herring8,the,eng,DET,3,1.43,1,0,29449.17647,ðə,2,2
9519,10854,ROB,herring8,pump,eng,NOUN,4,4.31,2,0,12.64705882,pʌmp,4,2
9519,10854,ROB,herring8,was,eng,VERB,3,1.69,3,0,5654.72549,wɑz,3,2
9519,10854,ROB,herring8,good,eng,ADJ,4,1.64,4,0,2610.137255,ɡʊd,3,2
10947,13257,ROB,herring8,but,eng,CONJ,3,2.04,1,0,4417.470588,bʌt,3,3
10947,13257,ROB,herring8,he,eng,PRON,2,3.93,2,0,7637.196078,hi,2,3
10947,13257,ROB,herring8,replaced,eng,VERB,8,-1.0,3,0,8.254901961,ɹiplejst,8,3
10947,13257,ROB,herring8,the,eng,DET,3,1.43,4,0,29449.17647,ðə,2,3
10947,13257,ROB,herring8,seal,eng,NOUN,4,4.63,5,1,14.74509804,sil,3,3
10947,13257,ROB,herring8,the,eng,DET,3,1.43,6,0,29449.17647,ðə,2,3
10947,13257,ROB,herring8,o-rings,eng,NOUN,7,-1.0,7,0,-1.0,ow-ɹɪŋz,7,3
13599,15154,MEL,herring8,and,eng,CONJ,3,1.52,1,0,13387.84314,ænd,3,4
13599,15154,MEL,herring8,how,eng,ADV,3,1.35,2,0,3056.215686,haw,3,4
13599,15154,MEL,herring8,much,eng,ADV,4,1.69,3,1,973.254902,mʌt͡ʃ,5,4
13599,15154,MEL,herring8,did,eng,AUX,3,2.45,4,0,2341.372549,dɪd,3,4
13599,15154,MEL,herring8,he,eng,PRON,2,3.93,5,0,7637.196078,hi,2,4
13599,15154,MEL,herring8,charge,eng,VERB,6,2.96,6,1,89.39215686,t͡ʃɑɹd͡ʒ,8,4
15143,16786,ROB,herring8,a,eng,DET,1,1.46,1,0,20415.27451,ə,1,5
15143,16786,ROB,herring8,hundred,eng,NUM,7,3.2,2,0,78.7254902,hʌndɹəd,7,5
15143,16786,ROB,herring8,and,eng,CONJ,3,1.52,3,0,13387.84314,ænd,3,5
15143,16786,ROB,herring8,twenty,eng,NUM,6,3.67,4,0,27.01960784,twɛnti,6,5
15143,16786,ROB,herring8,dollars,eng,NOUN,7,-1.0,5,0,78.39215686,dɑlɹ̩z,6,5
16794,21117,MEL,herring8,and,eng,CONJ,3,1.52,1,0,13387.84314,ænd,3,6
16794,21117,MEL,herring8,how,eng,ADV,3,1.35,2,0,3056.215686,haw,3,6
16794,21117,MEL,herring8,much,eng,ADV,4,1.69,3,1,973.254902,mʌt͡ʃ,5,6
16794,21117,MEL,herring8,would,eng,AUX,5,1.12,4,0,1767.882353,wʊd,3,6
16794,21117,MEL,herring8,it,eng,PRON,2,2.81,5,0,18896.31373,ɪt,2,6
16794,21117,MEL,herring8,been,eng,VERB,4,1.92,6,0,1736.72549,bɪn,3,6
16794,21117,MEL,herring8,if,eng,SCONJ,2,1.19,7,0,3541.372549,ɪf,2,6
16794,21117,MEL,herring8,we,eng,PRON,2,3.08,8,0,9011.901961,wi,2,6
16794,21117,MEL,herring8,went,eng,VERB,4,2.25,9,0,411.5098039,wɛnt,4,6
16794,21117,MEL,herring8,and,eng,CONJ,3,1.52,10,0,13387.84314,ænd,3,6
16794,21117,MEL,herring8,got,eng,VERB,3,1.93,11,0,3306.490196,ɡɑt,3,6
16794,21117,MEL,herring8,the,eng,DET,3,1.43,12,0,29449.17647,ðə,2,6
16794,21117,MEL,herring8,gauge,eng,NOUN,5,4.0,13,0,2.196078431,ɡejd͡ʒ,6,6
16794,21117,MEL,herring8,and,eng,CONJ,3,1.52,14,0,13387.84314,ænd,3,6
16794,21117,MEL,herring8,the,eng,DET,3,1.43,15,0,29449.17647,ðə,2,6
16794,21117,MEL,herring8,and,eng,CONJ,3,1.52,17,0,13387.84314,ænd,3,6
16794,21117,MEL,herring8,fixed,eng,VERB,5,2.89,18,1,32.29411765,fɪkst,5,6
16794,21117,MEL,herring8,the,eng,DET,3,1.43,19,0,29449.17647,ðə,2,6
16794,21117,MEL,herring8,kreepy,eng,PROPN,6,-1.0,20,0,-1.0,kɹipi,5,6
16794,21117,MEL,herring8,krauly,eng,PROPN,6,-1.0,21,0,-1.0,kɹawli,6,6
16794,21117,MEL,herring8,up,eng,ADV,2,3.83,22,0,3670.0,ʌp,2,6
21202,23831,ROB,herring8,the,eng,DET,3,1.43,1,0,29449.17647,ðə,2,7
21202,23831,ROB,herring8,kreepy,eng,PROPN,6,-1.0,2,0,-1.0,kɹipi,5,7
21202,23831,ROB,herring8,krauly,eng,PROPN,6,-1.0,3,0,-1.0,kɹawli,6,7
21202,23831,ROB,herring8,would,eng,AUX,5,1.12,4,0,1767.882353,wʊd,3,7
21202,23831,ROB,herring8,have,eng,AUX,4,2.18,5,0,6161.411765,hæv,3,7
21202,23831,ROB,herring8,been,eng,VERB,4,1.92,6,0,1736.72549,bɪn,3,7
21202,23831,ROB,herring8,maybe,eng,ADV,5,1.52,7,0,926.4509804,mejbi,5,7
21202,23831,ROB,herring8,thirty,eng,NUM,6,3.75,8,0,17.17647059,θɹ̩di,5,7
21202,23831,ROB,herring8,bucks,eng,NOUN,5,-1.0,9,0,56.19607843,bʌks,4,7
21202,23831,ROB,herring8,if,eng,SCONJ,2,1.19,10,0,3541.372549,ɪf,2,7
21202,23831,ROB,herring8,i,eng,PRON,1,-1.0,11,0,39971.15686,aj,2,7
21202,23831,ROB,herring8,would,eng,AUX,5,1.12,12,0,1767.882353,wʊd,3,7
21202,23831,ROB,herring8,have,eng,AUX,4,2.18,13,0,6161.411765,hæv,3,7
21202,23831,ROB,herring8,gone,eng,VERB,4,2.04,14,0,296.7647059,ɡɔn,3,7
23721,25137,ROB,herring8,but,eng,CONJ,3,2.04,1,0,4417.470588,bʌt,3,8
23721,25137,ROB,herring8,i,eng,PRON,1,-1.0,2,0,39971.15686,aj,2,8
23721,25137,ROB,herring8,did,eng,AUX,3,2.45,3,0,2341.372549,dɪd,3,8
23721,25137,ROB,herring8,n't,eng,PART,2,-1.0,4,0,-1.0,nt,2,8
23721,25137,ROB,herring8,know,eng,VERB,4,1.68,5,0,5721.176471,now,3,8
23721,25137,ROB,herring8,it,eng,PRON,2,2.81,6,0,18896.31373,ɪt,2,8
23721,25137,ROB,herring8,was,eng,AUX,3,1.69,7,0,5654.72549,wɑz,3,8
23721,25137,ROB,herring8,broken,eng,ADJ,6,4.11,8,0,71.25490196,bɹowkən,7,8
24748,26728,MEL,herring8,and,eng,CONJ,3,1.52,1,0,13387.84314,ænd,3,9
24748,26728,MEL,herring8,the,eng,DET,3,1.43,2,0,29449.17647,ðə,2,9
24748,26728,MEL,herring8,gauge,eng,NOUN,5,4.0,3,0,2.196078431,ɡejd͡ʒ,6,9
24748,26728,MEL,herring8,thing,eng,NOUN,5,3.17,4,0,1088.666667,θɪŋ,3,9
24748,26728,MEL,herring8,the,eng,DET,3,1.43,5,0,29449.17647,ðə,2,9
24748,26728,MEL,herring8,pressure,eng,NOUN,8,3.07,6,1,53.11764706,pɹɛʃɹ̩,6,9
