time_start,time_end,speakerId,convId,word,langId,posTag,word_length,concretenessRating,position_of_word,isCognate,subtlex_freq_per_million,ipa_word,length_in_phonemes_ipa,uttId
23,10850,ABE,herring16,ya,spa,ADV,2,-1.0,1,0,2667.427885,ia,2,0
23,10850,ABE,herring16,saliste,spa,VERB,7,-1.0,2,0,19.49519231,saliste,7,0
33321,38638,ABE,herring16,no,spa,INTJ,2,-1.0,1,1,30664.78365,no,2,1
33321,38638,ABE,herring16,pero,spa,CONJ,4,-1.0,2,0,5373.509615,peɾo,4,1
33321,38638,ABE,herring16,todavia,spa,ADV,7,-1.0,3,0,354.0144231,todabja,7,1
33321,38638,ABE,herring16,no,spa,INTJ,2,-1.0,4,1,30664.78365,no,2,1
33321,38638,ABE,herring16,cada,spa,DET,4,-1.0,6,0,447.8846154,kada,4,1
33321,38638,ABE,herring16,palabra,spa,NOUN,7,-1.0,7,1,173.5576923,palabɾa,7,1
33321,38638,ABE,herring16,hace,spa,VERB,4,-1.0,8,0,1202.043269,ase,3,1
33321,38638,ABE,herring16,and,eng,CONJ,3,1.52,9,0,13387.84314,ænd,3,1
33321,38638,ABE,herring16,and,eng,CONJ,3,1.52,10,0,13387.84314,ænd,3,1
38214,38992,IAN,herring16,ay,shared_es,INTJ,2,-1.0,1,0,235.5288462,ai,2,2
38214,38992,IAN,herring16,dios,spa,NOUN,4,-1.0,2,0,1395.841346,djos,4,2
38214,38992,IAN,herring16,mio,spa,ADJ,3,-1.0,3,0,651.7307692,mjo,3,2
44359,50326,ABE,herring16,hace,spa,VERB,4,-1.0,1,0,1202.043269,ase,3,3
50299,54851,ABE,herring16,oh,shared_other,INTJ,2,1.48,1,0,3289.823529,ow,2,4
50299,54851,ABE,herring16,my,eng,DET,2,2.42,2,1,6762.72549,maj,3,4
50299,54851,ABE,herring16,god,eng,PROPN,3,2.07,3,0,903.1568627,ɡɑd,3,4
83760,91921,ABE,herring16,um,shared_other,INTJ,2,-1.0,1,0,219.5490196,ʌm,2,5
91877,101293,ABE,herring16,mira,spa,VERB,4,-1.0,1,0,871.3942308,miɾa,4,6
91877,101293,ABE,herring16,y,spa,CONJ,1,-1.0,2,0,16547.47596,i,1,6
91877,101293,ABE,herring16,que,spa,PRON,3,-1.0,3,0,33771.92308,ke,2,6
91877,101293,ABE,herring16,haces,spa,VERB,5,-1.0,4,0,511.6105769,ases,4,6
101293,106356,ABE,herring16,mira,spa,VERB,4,-1.0,1,0,871.3942308,miɾa,4,7
101293,106356,ABE,herring16,cuando,spa,SCONJ,6,-1.0,2,0,2167.091346,kwando,6,7
101293,106356,ABE,herring16,los,spa,DET,3,-1.0,3,0,7082.019231,los,3,7
101293,106356,ABE,herring16,otros,spa,PRON,5,-1.0,4,0,242.4278846,otɾos,5,7
101293,106356,ABE,herring16,van,spa,VERB,3,-1.0,5,0,388.1730769,ban,3,7
101293,106356,ABE,herring16,para,spa,ADP,4,-1.0,6,0,6524.206731,paɾa,4,7
101293,106356,ABE,herring16,el,spa,DET,2,-1.0,7,0,17044.63942,el,2,7
101293,106356,ABE,herring16,carnival,eng,NOUN,8,4.68,8,0,7.117647059,kɑɹnəvəl,8,7
101293,106356,ABE,herring16,center,eng,NOUN,6,3.85,9,1,45.78431373,sɛntɹ̩,6,7
101293,106356,ABE,herring16,a,spa,ADP,1,-1.0,10,0,23214.78365,a,1,7
101293,106356,ABE,herring16,las,spa,DET,3,-1.0,11,0,4633.389423,las,3,7
101293,106356,ABE,herring16,tres,spa,NUM,4,-1.0,12,1,580.3365385,tɾes,4,7
106310,107790,IAN,herring16,mmhm,shared_other,INTJ,4,-1.0,1,0,-1.0,mm,2,8
107763,112175,ABE,herring16,y,spa,CONJ,1,-1.0,1,0,16547.47596,i,1,9
107763,112175,ABE,herring16,a,spa,ADP,1,-1.0,2,0,23214.78365,a,1,9
107763,112175,ABE,herring16,las,spa,DET,3,-1.0,3,0,4633.389423,las,3,9
107763,112175,ABE,herring16,y,spa,CONJ,1,-1.0,5,0,16547.47596,i,1,9
107763,112175,ABE,herring16,a,spa,ADP,1,-1.0,6,0,23214.78365,a,1,9
107763,112175,ABE,herring16,las,spa,DET,3,-1.0,7,0,4633.389423,las,3,9
107763,112175,ABE,herring16,y,spa,CONJ,1,-1.0,9,0,16547.47596,i,1,9
107763,112175,ABE,herring16,a,spa,ADP,1,-1.0,10,0,23214.78365,a,1,9
107763,112175,ABE,herring16,las,spa,DET,3,-1.0,11,0,4633.389423,las,3,9
107763,112175,ABE,herring16,cinco,spa,NUM,5,-1.0,12,0,276.1057692,sinko,5,9
107763,112175,ABE,herring16,vamos,spa,VERB,5,-1.0,13,0,2585.360577,bamos,5,9
107763,112175,ABE,herring16,para,spa,ADP,4,-1.0,14,0,6524.206731,paɾa,4,9
107763,112175,ABE,herring16,el,spa,DET,2,-1.0,15,0,17044.63942,el,2,9
107763,112175,ABE,herring16,miami,shared_other,PROPN,5,-1.0,16,0,15.92156863,majæmi,6,9
107763,112175,ABE,herring16,fair,shared_en,PROPN,4,2.39,17,1,94.74509804,fɛɹ,3,9
112165,114945,ABE,herring16,hello,eng,INTJ,5,2.8,1,0,585.4313725,həlow,5,10
114932,119830,ABE,herring16,on,eng,ADP,2,3.25,1,1,6955.72549,ɑn,2,11
114932,119830,ABE,herring16,my,eng,DET,2,2.42,2,1,6762.72549,maj,3,11
114932,119830,ABE,herring16,el,spa,DET,2,-1.0,4,0,17044.63942,el,2,11
114932,119830,ABE,herring16,carnival,eng,NOUN,8,4.68,5,0,7.117647059,kɑɹnəvəl,8,11
114932,119830,ABE,herring16,center,eng,NOUN,6,3.85,6,1,45.78431373,sɛntɹ̩,6,11
119819,122373,ABE,herring16,que,spa,SCONJ,3,-1.0,1,0,33771.92308,ke,2,12
119819,122373,ABE,herring16,hay,spa,VERB,3,-1.0,2,0,2372.5,ai,2,12
119819,122373,ABE,herring16,un,spa,DET,2,-1.0,3,0,13081.08173,un,2,12
119819,122373,ABE,herring16,como,spa,ADV,4,-1.0,5,0,3595.841346,komo,4,12
