time_start,time_end,speakerId,convId,word,langId,posTag,word_length,concretenessRating,position_of_word,isCognate,subtlex_freq_per_million,ipa_word,length_in_phonemes_ipa,uttId
17,4365,MAD,sastre12,he,eng,PRON,2,3.93,1,0,7637.196078,hi,2,0
17,4365,MAD,sastre12,goes,eng,VERB,4,2.19,2,0,217.2745098,ɡowz,4,0
17,4365,MAD,sastre12,sandra,shared_other,PROPN,6,-1.0,4,0,7.274509804,sændɹə,6,0
17,4365,MAD,sastre12,made,eng,VERB,4,2.52,5,0,561.2941176,mejd,4,0
17,4365,MAD,sastre12,an,eng,DET,2,1.46,6,0,1864.137255,æn,2,0
17,4365,MAD,sastre12,appointment,eng,NOUN,11,3.0,7,0,30.56862745,əpojntmənt,10,0
17,4365,MAD,sastre12,because,eng,SCONJ,7,1.22,8,0,1071.019608,bɪkɔz,5,0
17,4365,MAD,sastre12,robert,shared_en,PROPN,6,-1.0,9,0,63.17647059,ɹɑbɹ̩t,6,0
17,4365,MAD,sastre12,farmer,shared_en,PROPN,6,4.54,10,0,11.84313725,fɑɹmɹ̩,6,0
17,4365,MAD,sastre12,'s,eng,AUX,1,-1.0,11,0,-1.0,z,1,0
17,4365,MAD,sastre12,having,eng,VERB,6,-1.0,12,0,289.254902,hævɪŋ,5,0
17,4365,MAD,sastre12,an,eng,DET,2,1.46,13,0,1864.137255,æn,2,0
17,4365,MAD,sastre12,issue,eng,NOUN,5,2.37,14,0,34.1372549,ɪʃu,3,0
4371,6026,MAD,sastre12,he,eng,PRON,2,3.93,1,0,7637.196078,hi,2,1
4371,6026,MAD,sastre12,'s,eng,AUX,1,-1.0,2,0,-1.0,z,1,1
4371,6026,MAD,sastre12,having,eng,VERB,6,-1.0,3,0,289.254902,hævɪŋ,5,1
4371,6026,MAD,sastre12,issues,eng,NOUN,6,-1.0,4,0,18.70588235,ɪʃuz,4,1
6020,6850,MAD,sastre12,i,eng,PRON,1,-1.0,1,0,39971.15686,aj,2,2
6020,6850,MAD,sastre12,said,eng,VERB,4,2.97,2,0,1108.45098,sɛd,3,2
6020,6850,MAD,sastre12,ok,shared_other,INTJ,2,2.11,4,0,508.3921569,owkej,5,2
6955,13208,MAD,sastre12,he,eng,PRON,2,3.93,1,0,7637.196078,hi,2,3
6955,13208,MAD,sastre12,goes,eng,VERB,4,2.19,2,0,217.2745098,ɡowz,4,3
6955,13208,MAD,sastre12,so,eng,INTJ,2,1.42,4,0,4244.156863,sow,3,3
6955,13208,MAD,sastre12,i,eng,PRON,1,-1.0,5,0,39971.15686,aj,2,3
6955,13208,MAD,sastre12,'m,eng,VERB,1,-1.0,6,0,-1.0,m,1,3
6955,13208,MAD,sastre12,on,eng,ADP,2,3.25,7,1,6955.72549,ɑn,2,3
6955,13208,MAD,sastre12,my,eng,DET,2,2.42,8,1,6762.72549,maj,3,3
6955,13208,MAD,sastre12,way,eng,NOUN,3,2.34,9,0,1424.72549,wej,3,3
6955,13208,MAD,sastre12,to,eng,ADP,2,1.55,10,0,22677.84314,tə,2,3
6955,13208,MAD,sastre12,beech,shared_en,PROPN,5,3.96,11,0,0.352941176,bit͡ʃ,5,3
6955,13208,MAD,sastre12,and,eng,CONJ,3,1.52,12,0,13387.84314,ænd,3,3
6955,13208,MAD,sastre12,si,spa,SCONJ,2,-1.0,13,0,5141.754808,si,2,3
6955,13208,MAD,sastre12,la,spa,DET,2,-1.0,14,0,21060.21635,la,2,3
6955,13208,MAD,sastre12,inepta,spa,ADJ,6,-1.0,15,0,0.168269231,inepta,6,3
6955,13208,MAD,sastre12,pregunta,spa,VERB,8,-1.0,16,0,226.6826923,pɾeɡwnta,8,3
6955,13208,MAD,sastre12,i,eng,PRON,1,-1.0,17,0,39971.15686,aj,2,3
6955,13208,MAD,sastre12,'m,eng,VERB,1,-1.0,18,0,-1.0,m,1,3
6955,13208,MAD,sastre12,at,eng,ADP,2,2.07,19,0,3217.098039,æt,2,3
6955,13208,MAD,sastre12,beech,shared_en,PROPN,5,3.96,20,0,0.352941176,bit͡ʃ,5,3
