time_start,time_end,speakerId,convId,word,langId,posTag,word_length,concretenessRating,position_of_word,isCognate,subtlex_freq_per_million,ipa_word,length_in_phonemes_ipa,uttId
470,2107,KAY,sastre9,so,eng,SCONJ,2,1.42,1,0,4244.156863,sow,3,0
470,2107,KAY,sastre9,si,spa,INTJ,2,-1.0,2,0,5141.754808,si,2,0
470,2107,KAY,sastre9,hay,spa,VERB,3,-1.0,3,0,2372.5,ai,2,0
470,2107,KAY,sastre9,un,spa,DET,2,-1.0,4,0,13081.08173,un,2,0
470,2107,KAY,sastre9,range,eng,NOUN,5,3.22,5,0,22.76470588,ɹejnd͡ʒ,7,0
470,2107,KAY,sastre9,ahi,spa,ADV,3,-1.0,6,0,1027.908654,aʝ,2,0
2180,2490,VAL,sastre9,mmhm,shared_other,INTJ,4,-1.0,1,0,-1.0,mm,2,1
2181,4321,KAY,sastre9,donde,spa,ADV,5,-1.0,1,0,566.0336538,donde,5,2
2181,4321,KAY,sastre9,los,spa,DET,3,-1.0,2,0,7082.019231,los,3,2
2181,4321,KAY,sastre9,policias,spa,NOUN,8,-1.0,3,0,52.69230769,polisias,8,2
2181,4321,KAY,sastre9,practican,spa,VERB,9,-1.0,4,0,1.274038462,pɾaktikan,9,2
4293,7486,KAY,sastre9,y,spa,CONJ,1,-1.0,1,0,16547.47596,i,1,3
4293,7486,KAY,sastre9,y,spa,CONJ,1,-1.0,3,0,16547.47596,i,1,3
4293,7486,KAY,sastre9,la,spa,DET,2,-1.0,4,0,21060.21635,la,2,3
4293,7486,KAY,sastre9,gente,spa,NOUN,5,3.1,5,0,905.2644231,xente,5,3
4293,7486,KAY,sastre9,que,spa,PRON,3,-1.0,6,0,33771.92308,ke,2,3
4293,7486,KAY,sastre9,estan,spa,VERB,5,-1.0,7,0,1226.5625,estan,5,3
4293,7486,KAY,sastre9,los,spa,DET,3,-1.0,8,0,7082.019231,los,3,3
4293,7486,KAY,sastre9,trainees,eng,NOUN,8,-1.0,9,0,0.431372549,tɹejniz,7,3
4293,7486,KAY,sastre9,the,eng,DET,3,1.43,11,0,29449.17647,ðə,2,3
4293,7486,KAY,sastre9,police,eng,NOUN,6,4.79,12,1,236.1568627,pəlis,5,3
4293,7486,KAY,sastre9,trainees,eng,NOUN,8,-1.0,13,0,0.431372549,tɹejniz,7,3
7387,8618,KAY,sastre9,they,eng,PRON,4,2.93,1,0,4102.941176,ðej,3,4
7387,8618,KAY,sastre9,do,eng,VERB,2,2.46,2,0,6135.588235,du,2,4
7387,8618,KAY,sastre9,it,eng,PRON,2,2.81,3,0,18896.31373,ɪt,2,4
7387,8618,KAY,sastre9,every,eng,DET,5,2.28,4,0,549.1568627,ɛvɹ̩i,5,4
7387,8618,KAY,sastre9,day,eng,NOUN,3,3.92,5,1,801.8235294,dej,3,4
8575,10783,KAY,sastre9,so,eng,SCONJ,2,1.42,1,0,4244.156863,sow,3,5
8575,10783,KAY,sastre9,when,eng,SCONJ,4,1.6,2,0,2034.098039,wɛn,3,5
8575,10783,KAY,sastre9,you,eng,PRON,3,4.11,3,0,41857.11765,ju,2,5
8575,10783,KAY,sastre9,come,eng,VERB,4,2.72,4,0,3140.980392,kʌm,3,5
8575,10783,KAY,sastre9,here,eng,ADV,4,3.13,5,0,4525.254902,hɪɹ,3,5
8575,10783,KAY,sastre9,do,eng,AUX,2,2.46,6,0,6135.588235,du,2,5
8575,10783,KAY,sastre9,n't,eng,PART,2,-1.0,7,0,-1.0,nt,2,5
8575,10783,KAY,sastre9,be,eng,VERB,2,1.85,8,0,5746.764706,bi,2,5
8575,10783,KAY,sastre9,afraid,eng,ADJ,6,2.7,9,0,247.6666667,əfɹejd,6,5
8575,10783,KAY,sastre9,if,eng,SCONJ,2,1.19,10,0,3541.372549,ɪf,2,5
8575,10783,KAY,sastre9,you,eng,PRON,3,4.11,11,0,41857.11765,ju,2,5
8575,10783,KAY,sastre9,hear,eng,VERB,4,3.66,12,0,555.3529412,hɪɹ,3,5
8575,10783,KAY,sastre9,it,eng,PRON,2,2.81,13,0,18896.31373,ɪt,2,5
11095,12193,KAY,sastre9,because,eng,SCONJ,7,1.22,1,0,1071.019608,bɪkɔz,5,6
11095,12193,KAY,sastre9,you,eng,PRON,3,4.11,2,0,41857.11765,ju,2,6
11095,12193,KAY,sastre9,know,eng,VERB,4,1.68,3,0,5721.176471,now,3,6
11095,12193,KAY,sastre9,they,eng,PRON,4,2.93,4,0,4102.941176,ðej,3,6
11095,12193,KAY,sastre9,'re,eng,AUX,2,-1.0,5,0,-1.0,ɹ,1,6
11095,12193,KAY,sastre9,practicing,eng,VERB,10,-1.0,6,0,9.882352941,pɹæktəsɪŋ,9,6
12064,14786,VAL,sastre9,yeah,shared_en,INTJ,4,1.89,1,0,2985.529412,jæ,2,7
12064,14786,VAL,sastre9,yeah,shared_en,INTJ,4,1.89,2,0,2985.529412,jæ,2,7
